,PROPERTY_TYPE,CITY,OWNTYPE,BEDROOM_NUM,FURNISH,FACING,AGE,TOTAL_FLOOR,PRICE_SQFT,AREA,SUPERBUILTUP_SQFT,PRICE,BALCONY_NUM,FLOOR_NUM,BHK,LOCALITY,LATITUDE,LONGITUDE,LUXURY,CARPET_SQFT
4671,Residential Apartment,Hyderabad,1,4.0,2,5,6,35.0,10358.0,2848.0,2848.023052736,29500000.0,3.0,8,4,Manikonda,17.4151333,78.3631194,Luxury,2847.976947264
4672,Residential Apartment,Hyderabad,1,4.0,4,1,6,35.0,13693.0,2848.0,2848.023052736,39000000.0,3.0,30,4,Manikonda,17.4359437,78.3416731,Luxury,2847.976947264
4673,Residential Apartment,Hyderabad,0,3.0,4,3,6,14.0,25.0,1400.0,1399.9541866240002,36000.0,1.0,11,3,Manikonda,17.4359437,78.3416731,Luxury,1399.9541866240002
4674,Residential Apartment,Hyderabad,1,2.0,2,3,6,25.0,9454.0,1375.0,1374.981914496,13000000.0,2.0,15,2,Manikonda,17.40223,78.3444,Luxury,1374.981914496
4675,Residential Apartment,Hyderabad,1,3.0,2,4,6,25.0,11200.0,1875.0,1874.965552576,21000000.0,1.0,18,3,Manikonda,17.4011618,78.37569,Luxury,1874.965552576
4676,Residential Apartment,Hyderabad,0,2.0,4,3,1,35.0,51.0,1492.0,1491.985620544,52000.0,1.0,5,2,Manikonda,17.538237,78.480804,Luxury,1491.985620544
4677,Residential Apartment,Hyderabad,0,3.0,4,4,6,5.0,22.0,1700.0,1700.052008576,38000.0,2.0,3,3,Manikonda,17.5330867548758,78.2682745858627,Luxury,1699.947991424
4678,Residential Apartment,Hyderabad,0,3.0,4,3,5,5.0,30.0,1500.0,1499.95091424,46000.0,2.0,1,3,Manikonda,17.492871,78.239079,Luxury,1499.95091424
4679,Residential Apartment,Hyderabad,0,3.0,4,3,1,35.0,35.0,1993.0,1993.045649664,70000.0,1.0,8,3,Manikonda,17.467181,78.205133,Luxury,1992.954350336
4680,Residential Apartment,Hyderabad,0,3.0,1,1,1,4.0,30.0,2950.0,2949.957284224,90000.0,2.0,2,3,Manikonda,17.4669351,78.1775001,Luxury,2949.957284224
4681,Residential Apartment,Hyderabad,0,3.0,1,3,1,35.0,34.0,1742.0,1742.031259136,60000.0,1.0,8,3,Manikonda,17.443354,78.182044,Luxury,1741.968740864
4682,Residential Apartment,Hyderabad,0,3.0,1,4,1,9.0,35.0,1695.0,1694.992970688,60000.0,2.0,8,3,Manikonda,17.4366693,78.1920147,Luxury,1694.992970688
4683,Residential Apartment,Hyderabad,0,3.0,4,3,1,13.0,17.0,1760.0,1760.0069895039999,31000.0,1.0,2,3,Manikonda,17.427678,78.199807,Luxury,1759.9930104960001
4684,Residential Apartment,Hyderabad,0,2.0,1,3,6,30.0,30.0,1315.0,1315.026933568,40000.0,1.0,10,2,Manikonda,17.509181,78.3521088,Luxury,1314.973066432
4685,Residential Apartment,Hyderabad,0,2.0,1,3,1,35.0,42.0,1283.0,1282.950480576,55000.0,1.0,10,2,Manikonda,17.490589,78.342543,Luxury,1282.950480576
4686,Residential Apartment,Hyderabad,0,3.0,1,3,1,4.0,19.0,3800.0,3799.983288512,75000.0,1.0,4,3,Manikonda,17.439907,78.348253,Luxury,3799.983288512
4687,Residential Apartment,Hyderabad,0,3.0,4,3,6,14.0,27.0,1550.0,1550.0030976,42000.0,1.0,11,3,Manikonda,17.443855,78.250431,Luxury,1549.9969024
4688,Independent House/Villa,Hyderabad,0,4.0,4,4,6,3.0,283.0,2700.0,2700.019284736,85000.0,2.0,,,Manikonda,17.4664197,78.285342,Luxury,2699.980715264
4689,Residential Apartment,Hyderabad,0,2.0,4,4,6,4.0,25.0,1200.0,1199.960731392,30000.0,1.0,1,2,Manikonda,17.443855,78.250431,Luxury,1199.960731392
4690,Residential Apartment,Hyderabad,0,2.0,4,3,6,4.0,30.0,1150.0,1150.016187136,35000.0,1.0,3,2,Manikonda,17.510159,78.247179,Luxury,1149.983812864
4691,Residential Apartment,Hyderabad,0,3.0,4,4,6,5.0,18.0,2000.0,2000.042191424,36000.0,3.0,2,3,Manikonda,17.38504,78.48667,Budget,1999.957808576
4692,Residential Apartment,Hyderabad,0,2.0,4,4,1,35.0,33.0,1492.0,1491.985620544,50000.0,1.0,3,2,Manikonda,17.506872,78.207089,Luxury,1491.985620544
4693,Independent House/Villa,Hyderabad,0,4.0,1,3,3,2.0,17.0,3400.0,3399.996378048,60000.0,2.0,,,Manikonda,17.47478,78.31029,Luxury,3399.996378048
4694,Residential Apartment,Hyderabad,0,2.0,4,3,1,31.0,41.0,1245.0,1244.953876864,52000.0,1.0,23,2,Manikonda,17.429333,78.236946,Luxury,1244.953876864
4695,Residential Apartment,Hyderabad,0,3.0,4,4,6,14.0,28.0,1500.0,1499.95091424,42000.0,1.0,2,3,Manikonda,17.477415,78.227409,Luxury,1499.95091424
4696,Residential Apartment,Hyderabad,0,3.0,4,4,5,13.0,21.0,1847.0,1846.979385536,40000.0,2.0,9,3,Manikonda,17.38504,78.48667,Luxury,1846.979385536
4697,Residential Apartment,Hyderabad,0,3.0,4,4,1,20.0,30.0,1490.0,1490.048116672,45000.0,1.0,17,3,Manikonda,17.443354,78.182044,Luxury,1489.951883328
4698,Independent House/Villa,Hyderabad,1,2.0,2,3,1,1.0,49000.0,900.0,899.970548544,4900000.0,1.0,,,Manikonda,17.427678,78.199807,Budget,899.970548544
4699,Independent House/Villa,Hyderabad,1,2.0,2,3,1,1.0,46825.0,1134.0,1133.97796064,5900000.0,1.0,,,Manikonda,17.443354,78.182044,Budget,1133.97796064
4700,Independent House/Villa,Hyderabad,1,2.0,2,3,1,1.0,46031.0,1134.0,1133.97796064,5800000.0,1.0,,,Manikonda,17.443354,78.182044,Luxury,1133.97796064
4701,Independent House/Villa,Hyderabad,1,2.0,2,3,1,1.0,48000.0,900.0,899.970548544,4800000.0,1.0,,,Manikonda,17.38504,78.48667,Luxury,899.970548544
4702,Independent House/Villa,Hyderabad,1,2.0,2,3,1,1.0,50666.0,1350.0,1350.009642368,7600000.0,1.0,,,Manikonda,17.510159,78.247179,Budget,1349.990357632
4703,Independent House/Villa,Hyderabad,1,2.0,2,3,1,1.0,50000.0,1350.0,1350.009642368,7500000.0,1.0,,,Manikonda,17.42169,78.21842,Semi-luxury,1349.990357632
4704,Independent House/Villa,Hyderabad,1,2.0,2,3,1,1.0,38492.0,1134.0,1133.97796064,48500000.0,1.0,,,Manikonda,17.38504,78.48667,Budget,1133.97796064
4705,Residential Apartment,Hyderabad,0,3.0,4,3,1,5.0,18.0,1760.0,1760.0069895039999,32000.0,1.0,2,3,Manikonda,17.47363,78.17344,Luxury,1759.9930104960001
4706,Residential Apartment,Hyderabad,1,2.0,2,3,5,33.0,8750.0,1353.0,1353.02353728,7000000.0,1.0,12,2,Manikonda,17.456226,78.13213,Luxury,1352.97646272
4707,Residential Apartment,Hyderabad,1,3.0,2,3,5,22.0,8087.0,1840.0,1839.982843776,14700000.0,2.0,10,3,Manikonda,17.499706,78.183517,Luxury,1839.982843776
4708,Residential Apartment,Hyderabad,1,3.0,4,4,1,20.0,10800.0,2165.0,2164.945298752,23400000.0,4.0,13,3,Manikonda,17.5015636,78.219965,Luxury,2164.945298752
4709,Residential Apartment,Hyderabad,0,3.0,4,3,6,15.0,30.0,1800.0,1800.048736192,55000.0,3.0,12,3,Manikonda,17.450884,78.191846,Luxury,1799.951263808
4710,Residential Apartment,Hyderabad,0,3.0,4,3,1,30.0,31.0,2075.0,2074.959007808,65000.0,1.0,10,3,Manikonda,17.47661,78.173427,Luxury,2074.959007808
4711,Residential Apartment,Hyderabad,1,4.0,4,1,5,33.0,12000.0,5300.0,5300.041841856,63600000.0,2.0,7,4,Manikonda,17.487786,78.206067,Luxury,5299.958158144
4712,Residential Apartment,Hyderabad,0,3.0,4,3,6,35.0,35.0,1993.0,1993.045649664,70000.0,1.0,30,3,Manikonda,17.443855,78.250431,Luxury,1992.954350336
4713,Residential Apartment,Hyderabad,0,3.0,4,3,6,15.0,36.0,1700.0,1700.052008576,62000.0,1.0,15,3,Manikonda,17.443855,78.250431,Luxury,1699.947991424
4714,Residential Apartment,Hyderabad,0,3.0,4,3,1,5.0,18.0,1760.0,1760.0069895039999,32000.0,1.0,1,3,Manikonda,17.443855,78.250431,Luxury,1759.9930104960001
4715,Residential Apartment,Hyderabad,1,2.0,2,3,5,12.0,3500.0,1300.0,1299.957459008,4500000.0,2.0,8,2,Manikonda,17.443855,78.250431,Luxury,1299.957459008
4716,Residential Apartment,Hyderabad,1,4.0,2,3,1,4.0,10606.0,3300.0,3299.9996504319997,35000000.0,3.0,3,4,Manikonda,17.443855,78.250431,Luxury,3299.9996504319997
4717,Independent House/Villa,Hyderabad,1,4.0,2,3,5,3.0,5312.0,3200.0,3200.002922816,17000000.0,3.0,,,Manikonda,17.542319,78.226934,Luxury,3199.997077184
4718,Independent House/Villa,Hyderabad,1,4.0,2,3,5,3.0,5641.0,3900.0,3899.980016128,21000000.0,3.0,,,Manikonda,17.5330867548758,78.2682745858627,Luxury,3899.980016128
4719,Independent House/Villa,Hyderabad,1,3.0,2,3,5,2.0,4563.0,1972.0,1971.94838528,9000000.0,2.0,,,Manikonda,17.443855,78.250431,Luxury,1971.94838528
4720,Residential Apartment,Hyderabad,1,2.0,2,3,6,12.0,3500.0,1300.0,1299.957459008,45500000.0,2.0,6,2,Manikonda,17.443855,78.250431,Luxury,1299.957459008
4721,Residential Apartment,Hyderabad,1,2.0,2,3,6,5.0,6260.0,1110.0,1109.974440448,694900000.0,1.0,3,2,Manikonda,17.5330867548758,78.2682745858627,Luxury,1109.974440448
4722,Residential Apartment,Hyderabad,0,3.0,4,4,6,35.0,40.0,1492.0,1491.985620544,60000.0,2.0,12,3,Manikonda,17.40223,78.3444,Luxury,1491.985620544
4723,Residential Apartment,Hyderabad,1,2.0,2,3,5,18.0,3200.0,1300.0,1299.957459008,41600000.0,1.0,6,2,Manikonda,17.40223,78.3444,Luxury,1299.957459008
4724,Independent House/Villa,Hyderabad,1,3.0,2,3,5,2.0,4523.0,2100.0,2100.03891904,9500000.0,2.0,,,Manikonda,17.402291123438,78.338167423361,Luxury,2099.96108096
4725,Residential Apartment,Hyderabad,0,3.0,4,5,1,7.0,24.0,1743.0,1743.0000110720002,43000.0,1.0,1,3,Manikonda,17.411744,78.341175,Luxury,1742.9999889279998
4726,Independent House/Villa,Hyderabad,1,2.0,2,3,6,3.0,103762.0,200.0,199.99345523199997,20800000.0,1.0,,,Manikonda,17.3989544,78.4624064,Luxury,199.99345523199997
4727,Independent House/Villa,Hyderabad,1,3.0,2,3,5,3.0,91666.0,1620.0,1619.9685152,16500000.0,2.0,,,Manikonda,17.388365,78.56378,Luxury,1619.9685152
4728,Residential Apartment,Hyderabad,1,2.0,2,3,5,18.0,3200.0,1323.0,1322.992227264,423400000.0,1.0,G,2,Manikonda,17.514149,78.535714,Luxury,1322.992227264
4729,Residential Apartment,Hyderabad,0,3.0,1,4,1,30.0,36.0,2075.0,2074.959007808,75000.0,2.0,6,3,Manikonda,17.25839,78.68112,Luxury,2074.959007808
4730,Residential Apartment,Hyderabad,0,2.0,1,4,6,30.0,30.0,1315.0,1315.026933568,40000.0,2.0,5,2,Manikonda,17.430915,78.37728,Luxury,1314.973066432
4731,Residential Apartment,Hyderabad,1,3.0,2,1,5,5.0,6900.0,1495.0,1494.999515456,10300000.0,2.0,1,3,Manikonda,17.48141,78.41979,Luxury,1494.999515456
4732,Residential Apartment,Hyderabad,1,3.0,2,3,5,9.0,5400.0,1595.0,1594.9962430720002,861300000.0,3.0,4,3,Manikonda,17.48141,78.41979,Luxury,1594.9962430720002
4733,Residential Apartment,Hyderabad,1,3.0,2,4,5,9.0,5015.0,1595.0,1594.9962430720002,8000000.0,2.0,5,3,Manikonda,17.40281,78.350792,Luxury,1594.9962430720002
4734,Residential Land,Hyderabad,1,,0,0,0,5.0,16000.0,600.0,599.980365696,9600000.0,,,,Manikonda,17.387587,78.348054,Luxury,599.980365696
4735,Residential Apartment,Hyderabad,1,2.0,2,1,1,9.0,7438.0,1210.0,1209.971168064,9000000.0,1.0,9,2,Manikonda,17.4011618,78.37569,Luxury,1209.971168064
4736,Independent House/Villa,Hyderabad,1,2.0,2,3,6,3.0,6500.0,30222.0,30221.938869184,21800000.0,1.0,,,Manikonda,17.444797,78.366116,Luxury,30221.938869184
4738,Residential Apartment,Hyderabad,1,2.0,4,1,2,5.0,4594.0,1110.0,1109.974440448,5100000.0,2.0,G,2,Manikonda,78.48667,17.38504,Luxury,1109.974440448
4739,Residential Land,Hyderabad,1,,0,3,0,2.0,4545.0,1089.0,1088.984815168,5500000.0,,,,Manikonda,17.2494091,78.4183466,Budget,1088.984815168
4740,Residential Land,Hyderabad,1,,0,3,0,5.0,27000.0,1800.0,1800.048736192,5400000.0,,,,Manikonda,17.516728,78.341893,Luxury,1799.951263808
4741,Residential Apartment,Hyderabad,1,3.0,2,3,1,5.0,5792.0,2300.0,2300.032374272,13300000.0,2.0,4,3,Manikonda,17.516728,78.341893,Luxury,2299.967625728
4742,Residential Apartment,Hyderabad,1,3.0,2,3,1,5.0,5790.0,2300.0,2300.032374272,13300000.0,2.0,5,3,Manikonda,17.516728,78.341893,Luxury,2299.967625728
4743,Residential Apartment,Hyderabad,1,3.0,0,4,1,5.0,5791.0,2300.0,2300.032374272,13300000.0,2.0,4,3,Manikonda,17.467181,78.205133,Luxury,2299.967625728
4744,Residential Apartment,Hyderabad,1,3.0,2,3,1,5.0,5786.0,2300.0,2300.032374272,13300000.0,2.0,3,3,Manikonda,17.516623,78.226869,Luxury,2299.967625728
4745,Residential Apartment,Hyderabad,1,3.0,2,3,1,5.0,5782.0,2300.0,2300.032374272,13300000.0,2.0,2,3,Manikonda,17.41821,78.29459,Luxury,2299.967625728
4746,Residential Apartment,Hyderabad,1,2.0,4,3,1,9.0,10035.0,1395.0,1395.0027878399999,14000000.0,1.0,4,2,Manikonda,17.492871,78.239079,Luxury,1394.9972121600001
4747,Residential Apartment,Hyderabad,1,3.0,4,3,2,5.0,12500.0,3000.0,3000.009467584,37500000.0,1.0,5,3,Manikonda,17.477415,78.227409,Luxury,2999.990532416
4748,Residential Land,Hyderabad,1,,0,3,0,3.0,12000.0,200.0,199.99345523199997,2400000.0,,,,Manikonda,17.450024,78.361293,Luxury,199.99345523199997
4749,Residential Land,Secunderabad,1,,0,3,0,2.0,50000.0,900.0,899.970548544,5000000.0,,,,Manikonda,17.421388,78.340833,Budget,899.970548544
4750,Independent House/Villa,Hyderabad,1,3.0,2,5,5,2.0,7570.0,1453.0,1453.020264896,11000000.0,1.0,,,Manikonda,17.53969,78.3581,Luxury,1452.979735104
4751,Residential Apartment,Hyderabad,1,3.0,2,3,1,9.0,8150.0,1595.0,1594.9962430720002,13000000.0,2.0,8,3,Manikonda,17.53969,78.3581,Luxury,1594.9962430720002
4752,Independent House/Villa,Hyderabad,1,3.0,2,4,1,3.0,171428.0,350.0,350.04236620800003,60000000.0,2.0,,,Manikonda,17.40281,78.350792,Luxury,349.95763379199997
4753,Residential Land,Hyderabad,1,,0,3,0,4.0,18000.0,1800.0,1800.048736192,3600000.0,,,,Manikonda,17.396115,78.357941,Luxury,1799.951263808
4754,Independent House/Villa,Hyderabad,1,4.0,2,3,5,2.0,114000.0,2250.0,2249.980190912,28500000.0,2.0,,,Manikonda,17.45227,78.299843,Luxury,2249.980190912
4756,Residential Land,Hyderabad,1,,0,3,0,3.0,26923.0,1872.0,1871.951657664,5600000.0,,,,Manikonda,17.233562897673416,78.54189608906688,Luxury,1871.951657664
4757,Independent House/Villa,Hyderabad,0,4.0,1,3,1,3.0,28.0,5000.0,4999.944019904,1400000.0,3.0,,,Manikonda,17.228693,78.577689,Luxury,4999.944019904
4758,Independent House/Villa,Hyderabad,1,3.0,2,3,1,2.0,6512.0,2103.0,2103.052813952,13700000.000000002,2.0,,,Manikonda,17.27395,78.59163,Budget,2102.947186048
4759,Independent House/Villa,Hyderabad,1,3.0,2,4,1,2.0,7134.0,1401.0,1401.030577664,999600000.0,2.0,,,Manikonda,17.298731,77.98301,Budget,1400.969422336
4760,Independent House/Villa,Hyderabad,1,3.0,2,3,1,2.0,7000.0,1680.0,1680.0311352320002,11800000.0,2.0,,,Manikonda,17.19515,78.65624,Budget,1679.9688647679998
4761,Independent House/Villa,Hyderabad,1,3.0,2,3,1,2.0,6220.0,2274.0,2273.983711104,14100000.0,2.0,,,Manikonda,17.19515,78.65624,Budget,2273.983711104
4762,Independent House/Villa,Hyderabad,0,4.0,1,4,1,3.0,31.0,3500.0,3499.9931056640003,1100000.0,3.0,,,Manikonda,17.2124645973391,78.3361671651233,Luxury,3499.9931056640003
4763,Residential Apartment,Hyderabad,1,3.0,2,1,1,6.0,4565.0,1555.0,1554.954496384,7100000.0,1.0,6,3,Manikonda,17.2494091,78.4183466,Luxury,1554.954496384
4764,Residential Land,Hyderabad,1,,0,3,0,5.0,26966.0,2403.0,2403.0429968,7200000.0,,,,Manikonda,17.496115351725,78.2805645404651,Luxury,2402.9570032
4765,Residential Apartment,Hyderabad,1,3.0,4,3,1,14.0,10210.0,1665.0,1664.961660672,17000000.0,1.0,14,3,Manikonda,17.42278,78.34724,Luxury,1664.961660672
4766,Residential Apartment,Hyderabad,1,2.0,2,4,1,6.0,5461.0,1245.0,1244.953876864,6800000.0,1.0,6,2,Manikonda,17.40281,78.350792,Luxury,1244.953876864
4767,Residential Apartment,Hyderabad,1,2.0,2,3,5,14.0,5291.0,1285.0,1284.995623552,6800000.0,1.0,6,2,Manikonda,17.444407,78.186035,Luxury,1284.995623552
4768,Residential Apartment,Hyderabad,1,3.0,2,3,5,10.0,5431.0,1657.0,1656.996366976,9000000.0,2.0,5,3,Manikonda,17.437012,78.371384,Luxury,1656.996366976
4769,Residential Apartment,Hyderabad,1,2.0,2,3,5,10.0,5315.0,1317.0,1316.96443744,7000000.0,2.0,3,2,Manikonda,17.44008,78.348915,Luxury,1316.96443744
4770,Residential Apartment,Hyderabad,1,3.0,2,4,5,20.0,8241.0,1638.0,1638.0518846720001,13500000.0,1.0,14,3,Manikonda,17.4350753,78.3707122,Luxury,1637.9481153279999
4771,Independent House/Villa,Hyderabad,1,4.0,2,3,5,3.0,6250.0,4000.0,3999.9767437440005,25000000.0,3.0,,,Manikonda,17.542116,78.49383,Luxury,3999.9767437440005
4772,Independent House/Villa,Hyderabad,1,4.0,2,4,5,3.0,119000.0,300.0,299.990182848,35700000.0,2.0,,,Manikonda,17.442331,78.468837,Luxury,299.990182848
4773,Residential Land,Hyderabad,1,,0,3,0,4.0,2053.0,2820.0,2820.0368856960004,57900000.0,,,,Manikonda,17.37128,78.49869,Luxury,2819.9631143039996
4774,Residential Apartment,Hyderabad,1,3.0,1,2,3,5.0,10714.0,2100.0,2100.03891904,22500000.0,0.0,4,3,Manikonda,17.40223,78.3444,Luxury,2099.96108096
4775,Residential Apartment,Hyderabad,1,3.0,2,4,1,6.0,5994.0,1865.0,1864.955115904,11200000.000000002,3.0,3,3,Manikonda,17.4609913,78.3532083,Luxury,1864.955115904
4776,Residential Apartment,Hyderabad,1,3.0,2,4,1,6.0,6270.0,1850.0,1849.9932804480002,11600000.0,3.0,3,3,Manikonda,17.3923634,78.3621784,Luxury,1849.9932804480002
4777,Residential Apartment,Hyderabad,1,3.0,2,4,1,5.0,5257.0,1750.0,1749.9965528320001,9200000.0,2.0,3,3,Manikonda,17.40223,78.3444,Luxury,1749.9965528320001
4778,Residential Apartment,Hyderabad,1,3.0,2,4,1,5.0,5312.0,1600.0,1599.9476418559998,8500000.0,2.0,3,3,Manikonda,17.40223,78.3444,Luxury,1599.9476418559998
4779,Residential Apartment,Hyderabad,1,3.0,4,4,1,5.0,6285.0,1400.0,1399.9541866240002,8800000.0,2.0,3,3,Manikonda,17.4011618,78.37569,Luxury,1399.9541866240002
4780,Residential Apartment,Hyderabad,1,3.0,4,4,1,5.0,6679.0,1617.0,1616.9546202880001,10800000.0,2.0,3,3,Manikonda,17.389205,78.364207,Luxury,1616.9546202880001
4781,Residential Apartment,Hyderabad,1,2.0,2,4,1,6.0,6000.0,1150.0,1150.016187136,6900000.0,2.0,6,2,Manikonda,17.16954,78.47093,Luxury,1149.983812864
4782,Residential Apartment,Hyderabad,1,2.0,2,4,1,6.0,5998.0,1250.0,1250.012914752,749800000.0,2.0,3,2,Manikonda,17.16954,78.47093,Luxury,1249.987085248
4783,Residential Apartment,Hyderabad,1,2.0,2,4,1,6.0,5999.0,1200.0,1199.960731392,7200000.0,2.0,6,2,Manikonda,17.16954,78.47093,Luxury,1199.960731392
4784,Residential Apartment,Hyderabad,1,2.0,2,3,1,6.0,5999.0,1250.0,1250.012914752,749900000.0,2.0,3,2,Manikonda,17.16954,78.47093,Luxury,1249.987085248
4785,Independent House/Villa,Hyderabad,1,3.0,2,5,6,1.0,18207.0,1428.0,1428.0479927679999,26000000.0,1.0,,,Manikonda,17.16954,78.47093,Semi-luxury,1427.9520072320001
4786,Residential Apartment,Secunderabad,1,2.0,2,3,6,15.0,6480.0,1250.0,1250.012914752,8100000.0,1.0,10,2,Manikonda,17.16954,78.47093,Luxury,1249.987085248
4788,Residential Apartment,Hyderabad,1,2.0,2,1,5,22.0,7800.0,1330.0,1329.988769024,10400000.0,1.0,12,2,Manikonda,17.16954,78.47093,Luxury,1329.988769024
4789,Residential Apartment,Hyderabad,1,3.0,2,3,5,22.0,7800.0,1840.0,1839.982843776,14400000.0,2.0,7,3,Manikonda,17.16954,78.47093,Luxury,1839.982843776
4790,Residential Apartment,Hyderabad,1,3.0,2,1,5,22.0,8000.0,1555.0,1554.954496384,12400000.0,1.0,15,3,Manikonda,17.16954,78.47093,Luxury,1554.954496384
4791,Residential Apartment,Hyderabad,1,3.0,2,4,5,22.0,7800.0,1960.0,1960.0004447360002,15300000.0,2.0,7,3,Manikonda,17.16954,78.47093,Luxury,1959.9995552639998
4792,Residential Apartment,Hyderabad,1,3.0,2,1,5,22.0,7800.0,1840.0,1839.982843776,14400000.0,2.0,13,3,Manikonda,17.16954,78.47093,Luxury,1839.982843776
4793,Residential Apartment,Hyderabad,1,3.0,2,3,5,22.0,7801.0,1960.0,1960.0004447360002,15300000.0,2.0,16,3,Manikonda,17.20869,78.47603,Luxury,1959.9995552639998
4794,Residential Apartment,Hyderabad,1,3.0,2,3,5,22.0,5599.0,1577.0,1577.0205127039999,883100000.0,1.0,6,3,Manikonda,17.4011618,78.37569,Luxury,1576.9794872960001
4795,Residential Apartment,Hyderabad,1,3.0,2,3,5,22.0,5600.0,1577.0,1577.0205127039999,883100000.0,1.0,5,3,Manikonda,17.4011618,78.37569,Luxury,1576.9794872960001
4796,Residential Apartment,Hyderabad,1,3.0,2,3,5,22.0,5599.0,1981.0,1980.990070016,11100000.000000002,1.0,8,3,Manikonda,17.4011618,78.37569,Luxury,1980.990070016
4797,Residential Apartment,Hyderabad,1,3.0,2,4,5,22.0,5600.0,1981.0,1980.990070016,11100000.000000002,1.0,4,3,Manikonda,17.47078,78.30668,Luxury,1980.990070016
4798,Residential Apartment,Hyderabad,1,3.0,2,4,5,22.0,5600.0,1616.0,1615.985868352,90500000.0,1.0,7,3,Manikonda,17.45506,78.36797,Luxury,1615.985868352
4799,Residential Apartment,Hyderabad,1,3.0,2,4,5,22.0,7800.0,2575.0,2575.050284992,20099999.999999996,3.0,12,3,Manikonda,17.391805,78.372447,Luxury,2574.949715008
4800,Residential Apartment,Hyderabad,1,3.0,2,3,5,22.0,7800.0,2545.0,2545.018974976,19900000.0,3.0,11,3,Manikonda,17.4609913,78.3532083,Luxury,2544.981025024
4801,Residential Apartment,Hyderabad,1,3.0,2,4,5,22.0,7816.0,2130.0,2129.962589952,16600000.0,3.0,10,3,Manikonda,17.3980066,78.3730027,Luxury,2129.962589952
4802,Residential Apartment,Hyderabad,1,3.0,2,3,5,22.0,7828.0,2130.0,2129.962589952,16700000.0,3.0,14,3,Manikonda,17.045441,78.659479,Luxury,2129.962589952
4803,Residential Apartment,Hyderabad,1,3.0,2,1,5,22.0,7800.0,1960.0,1960.0004447360002,15300000.0,2.0,12,3,Manikonda,17.045441,78.659479,Luxury,1959.9995552639998
4804,Residential Apartment,Hyderabad,1,3.0,2,4,5,14.0,6999.0,1795.0,1794.989698304,12600000.0,1.0,5,3,Manikonda,17.48718,78.5786,Luxury,1794.989698304
4805,Residential Apartment,Hyderabad,1,3.0,2,3,5,20.0,5599.0,1567.0,1567.0100760320001,877500000.0,1.0,10,3,Manikonda,17.504129,78.32318,Luxury,1566.9899239679999
4806,Residential Apartment,Hyderabad,1,3.0,2,4,5,14.0,6999.0,2065.0,2064.9485711360003,14500000.0,1.0,7,3,Manikonda,17.4011618,78.37569,Luxury,2064.9485711360003
4807,Residential Apartment,Hyderabad,1,3.0,2,0,5,14.0,6999.0,1950.0,1949.990008064,13600000.000000002,1.0,8,3,Manikonda,17.5564,78.36389,Luxury,1949.990008064
4808,Residential Apartment,Hyderabad,1,3.0,2,1,5,14.0,6999.0,2170.0,2170.00433664,15200000.0,1.0,8,3,Manikonda,17.468429,78.354317,Luxury,2169.99566336
4809,Residential Apartment,Hyderabad,1,3.0,2,3,5,14.0,6999.0,2100.0,2100.03891904,14700000.0,1.0,10,3,Manikonda,17.486413,78.541439,Luxury,2099.96108096
4810,Residential Apartment,Hyderabad,1,3.0,2,1,5,20.0,5600.0,1584.0,1584.017054464,88700000.0,1.0,10,3,Manikonda,17.583578247277302,78.1082316073572,Luxury,1583.982945536
4811,Residential Apartment,Hyderabad,1,3.0,2,3,5,20.0,5600.0,1567.0,1567.0100760320001,877500000.0,1.0,10,3,Manikonda,17.575957,78.471167,Luxury,1566.9899239679999
4812,Residential Apartment,Hyderabad,1,3.0,2,4,5,20.0,5596.0,1872.0,1871.951657664,10500000.0,1.0,7,3,Manikonda,17.5203424,78.3970205,Luxury,1871.951657664
4813,Residential Apartment,Hyderabad,1,3.0,2,3,5,22.0,5600.0,1836.0,1836.000196928,10300000.0,1.0,9,3,Manikonda,17.5564,78.36389,Luxury,1835.999803072
4814,Residential Apartment,Hyderabad,1,3.0,2,3,5,20.0,5600.0,1871.0,1870.9829057279999,10500000.0,1.0,8,3,Manikonda,17.4062155,78.3763486,Luxury,1870.9829057279999
4816,Residential Apartment,Hyderabad,1,3.0,2,5,1,31.0,12534.0,1835.0,1835.031444992,23000000.0,1.0,30,3,Manikonda,17.640228766466283,78.4828090954698,Luxury,1834.968555008
4817,Residential Apartment,Hyderabad,1,3.0,2,5,1,15.0,7573.0,1360.0,1360.02007904,10300000.0,1.0,G,3,Manikonda,17.485091,78.3671565,Luxury,1359.97992096
4818,Residential Apartment,Hyderabad,1,3.0,2,3,6,30.0,13176.0,2125.0,2125.011191168,28000000.0,1.0,16,3,Manikonda,17.4393467,78.5711667,Luxury,2124.988808832
4819,Residential Apartment,Hyderabad,1,3.0,2,3,5,12.0,5154.0,1940.0,1939.979571392,10000000.0,1.0,5,3,Manikonda,17.49182,78.32617,Luxury,1939.979571392
4820,Residential Apartment,Hyderabad,1,3.0,2,3,5,25.0,11135.0,2290.0,2290.0219376,25500000.0,1.0,9,3,Manikonda,17.507765,78.4604,Luxury,2289.9780624
4821,Residential Apartment,Hyderabad,1,3.0,2,3,6,10.0,10096.0,2080.0,2080.018045696,21000000.0,1.0,8,3,Manikonda,17.507765,78.4604,Luxury,2079.981954304
4822,Residential Apartment,Hyderabad,1,3.0,2,3,5,42.0,5701.0,1333.0,1333.002663936,7600000.0,1.0,22,3,Manikonda,17.640228766466283,78.4828090954698,Luxury,1332.997336064
