,PROPERTY_TYPE,CITY,OWNTYPE,BEDROOM_NUM,FURNISH,FACING,AGE,TOTAL_FLOOR,PRICE_SQFT,AREA,PRICE,BALCONY_NUM,FLOOR_NUM,BHK,LOCALITY,LATITUDE,LONGITUDE,LUXURY
9769,Residential Apartment,Gurgaon,0,3.0,4,5,3,14,29.0,1859.0,55000.0,4,9,3,Sector 49,28.4091958,77.0478112,Luxury
9770,Residential Apartment,Gurgaon,1,3.0,4,5,1,39,13936.0,2045.0,28500000.0,4,7,3,Sector 60,28.400332,77.097455,Luxury
9771,Residential Apartment,Gurgaon,1,4.0,0,6,3,17,25733.0,3886.0,100000000.0,3,9,4,Sector 54,28.44684967862,77.10207066169,Luxury
9772,Residential Apartment,Gurgaon,0,3.0,4,3,1,24,21.0,2225.0,47000.0,3,18,3,Sector 113,28.53268,77.018094,Luxury
9773,Independent/Builder Floor,Gurgaon,1,4.0,4,1,5,4,13333.0,1800.0,24000000.0,2,1,4,Sector 23,28.5117291,77.0550072,Luxury
9774,Residential Apartment,Gurgaon,1,4.0,2,0,5,26,11467.0,2180.0,25000000.0,4,20,4,Sector 102,28.4746969,76.9686267,Luxury
9775,Residential Apartment,Gurgaon,1,3.0,2,5,6,26,10799.0,1852.0,20000000.0,4,7,3,Sector 102,28.4746969,76.9686267,Luxury
9776,Residential Apartment,Gurgaon,1,2.0,2,5,6,14,11522.0,1215.0,14000000.0,4,8,2,Sector 102,28.4746969,76.9686267,Luxury
9777,Independent/Builder Floor,Gurgaon,1,3.0,4,3,6,4,13284.0,1355.0,18000000.0,2,1,3,Sector 23,28.5117291,77.0550072,Luxury
9778,Residential Apartment,Gurgaon,0,3.0,4,3,1,24,22.0,1889.0,32000.0,3,11,3,Sector 102,28.4746969,76.9686267,Luxury
9779,Residential Apartment,Gurgaon,0,3.0,4,5,1,17,16.0,1844.0,30000.0,4,11,3,Sector 104,28.4830237,77.0002483,Luxury
9780,Residential Apartment,Gurgaon,1,2.0,2,3,6,26,11111.0,1215.0,13500000.0,4,11,2,Sector 102,28.4789344,76.974626,Luxury
9781,Residential Apartment,Gurgaon,1,5.0,4,1,3,17,9482.0,5800.0,55000000.0,4,10,5,Sector 28,28.476487,77.073759,Luxury
9782,Residential Apartment,Gurgaon,0,2.0,4,3,1,17,18.0,1269.0,23000.0,4,6,2,Sector 104,28.48379,76.00055,Luxury
9783,Residential Apartment,Gurgaon,1,3.0,4,3,1,24,11646.0,1889.0,22000000.0,3,17,3,Sector 102,28.481127,76.973756,Luxury
9784,Residential Apartment,Gurgaon,0,3.0,1,3,1,24,21.0,2550.0,55000.0,3,17,3,Sector 102,28.481127,76.973756,Luxury
9785,Residential Apartment,Gurgaon,1,4.0,4,3,1,20,10882.0,3400.0,37000000.0,3,10,4,Sector 110,28.501365,77.010746,Luxury
9786,Independent/Builder Floor,Gurgaon,1,4.0,4,2,6,4,10888.0,2250.0,24500000.0,2,4,4,Sector 23,28.5117291,77.0550072,Luxury
9790,Independent/Builder Floor,Gurgaon,1,2.0,4,1,6,4,4000.0,750.0,3000000.0,1,2,2,New Palam Vihar,28.482859,77.00227,Luxury
9793,Independent/Builder Floor,Gurgaon,2,3.0,4,5,1,4,4555.0,900.0,4100000.0,2,2,3,"Block D, New Palam Vihar",28.510273,77.020294,Luxury
9794,Independent/Builder Floor,Gurgaon,1,3.0,4,4,1,4,4444.0,900.0,4000000.0,2,2,3,Block D New Palam Vihar Phase 2,28.510273,77.020294,Luxury
9795,Independent/Builder Floor,Gurgaon,1,3.0,4,6,6,4,3958.0,960.0,3800000.0,1,1,3,New Palam Vihar,28.510529,77.02032,Luxury
9796,Independent/Builder Floor,Gurgaon,1,2.0,1,1,6,1,3998.0,750.0,299900000.0,1,1,2,New Palam Vihar,28.509832,77.01903,Luxury
9797,Independent/Builder Floor,Gurgaon,1,2.0,4,6,6,4,3881.0,760.0,29500000.0,1,2,2,New Palam Vihar,28.482859,77.00227,Luxury
9801,Residential Apartment,Gurgaon,0,3.0,4,5,1,14,16.0,1650.0,26500.0,3,6,3,Sector 102,28.4746969,76.9686267,Luxury
9802,Independent House/Villa,Gurgaon,0,5.0,4,5,1,2,17.0,4500.0,80000.0,3,2,5,Sector 109,28.513368,76.996723,Luxury
9803,Residential Apartment,Gurgaon,0,4.0,4,6,3,17,57.0,3886.0,22500000.0,3,8,4,Sector 54,28.4439713,77.1111214,Luxury
9804,Independent/Builder Floor,Gurgaon,1,3.0,4,4,1,4,81250.0,2160.0,19500000.0,2,1,3,A Block Sushant Lok Phase - 3,28.423088,77.074104,Luxury
9805,Residential Apartment,Gurgaon,1,3.0,4,6,3,21,14631.0,1777.0,26000000.0,2,11,3,DLF Phase 4,28.4659495,77.0866055,Luxury
9806,Residential Apartment,Gurgaon,1,4.0,4,1,3,14,14991.0,1701.0,25500000.0,2,10,4,DLF Phase 4,28.465786,77.083806,Luxury
9807,Independent/Builder Floor,Gurgaon,1,3.0,4,6,1,4,120000.0,1800.0,24000000.0,2,2,3,DLF Phase 1,28.47103,77.1081,Luxury
9808,Independent/Builder Floor,Gurgaon,1,3.0,4,7,1,4,117647.0,1836.0,24000000.0,2,1,3,DLF Phase 1,28.47103,77.1081,Luxury
9809,Independent/Builder Floor,Gurgaon,1,3.0,4,8,1,4,15681.0,2200.0,34500000.0,2,3,4,DLF Phase 4,28.46275,77.085785,Luxury
9810,Independent/Builder Floor,Gurgaon,1,4.0,4,7,1,4,14090.0,2200.0,31000000.0,2,2,4,"sector 47 , sector 51",28.425726,77.05422,Luxury
9811,Residential Apartment,Gurgaon,0,4.0,4,6,1,30,50.0,3650.0,18500000.0,2,25,4,Sector 59,28.4050911,77.1096829,Luxury
9812,Residential Apartment,Gurgaon,1,4.0,4,2,3,18,21420.0,2801.0,60000000.0,3,7,4,DLF Phase 5,28.44673,77.09355,Luxury
9814,Independent/Builder Floor,Gurgaon,1,3.0,4,5,6,4,4000.0,950.0,3800000.0,2,1,3,New Palam Vihar,28.482859,77.00227,Luxury
9815,Residential Apartment,Gurgaon,0,4.0,4,3,1,15,13.0,3400.0,46000.0,3,8,4,Sector 110,28.501365,77.010746,Luxury
9816,Residential Apartment,Gurgaon,1,4.0,4,5,2,30,23844.0,4089.0,97500000.0,4,4,4,Sector 54,28.4439713,77.1111214,Luxury
9817,Residential Apartment,Gurgaon,0,4.0,1,7,2,30,68.0,2917.0,200000.0,3,7,4,Sector 54,28.4439713,77.1111214,Luxury
9818,Residential Apartment,Gurgaon,1,4.0,1,7,2,30,23997.0,2917.0,70000000.0,3,15,4,Sector 54,28.4439713,77.1111214,Luxury
9819,Residential Apartment,Gurgaon,1,4.0,4,2,3,20,19157.0,2610.0,50000000.0,3,8,4,DLF Phase 5,28.44673,77.09355,Luxury
9820,Residential Apartment,Gurgaon,1,4.0,4,5,3,20,20306.0,2610.0,53000000.0,3,10,4,DLF Phase 5,28.44673,77.09355,Luxury
9821,Residential Apartment,Gurgaon,0,4.0,4,1,3,20,47.0,2610.0,12500000.0,3,10,4,DLF Phase 5,28.4489822,77.0934258,Luxury
9822,Residential Apartment,Gurgaon,1,3.0,0,7,1,25,12178.0,2217.0,29000000.0,3,12,3,Sector 113,28.534521,77.02023,Luxury
9823,Residential Apartment,Gurgaon,1,3.0,4,3,1,21,11590.0,2200.0,27100000.0,4,16,3,Sector 111,28.519268,77.027259,Luxury
9824,Residential Apartment,Gurgaon,1,3.0,4,3,1,12,13294.0,1700.0,23800000.0,3,7,3,Sector 111,28.519268,77.027259,Luxury
9828,Residential Apartment,Gurgaon,1,3.0,4,5,2,27,8317.0,2585.0,23500000.0,4,10,3,Sector 109,28.515309,77.003236,Luxury
9829,Residential Apartment,Gurgaon,1,5.0,4,3,5,35,14015.0,4495.0,70000000.0,4,22,5,Sector 106,28.5033,76.99743,Luxury
9830,Residential Apartment,Gurgaon,1,5.0,4,3,5,35,13797.0,4095.0,60700000.0,4,18,5,Sector 106,28.5033,76.99743,Luxury
9831,Independent/Builder Floor,Gurgaon,1,4.0,4,4,6,4,13000.0,3000.0,39000000.0,4,1,4,Sector 49,28.40874,77.05731,Luxury
9832,Residential Apartment,Gurgaon,1,4.0,4,6,3,17,10997.0,3410.0,37500000.0,4,9,4,Sector 28,28.475639,77.0823482,Luxury
9833,Independent/Builder Floor,Gurgaon,1,4.0,4,4,6,4,125000.0,3240.0,45000000.0,2,4,4,Nirvana Country,28.42049,77.06328,Luxury
9834,Independent/Builder Floor,Gurgaon,1,4.0,4,5,1,4,110909.0,2475.0,30500000.0,2,2,4,Block M South City 1,28.4547805628691,77.0595121947571,Luxury
9835,Independent/Builder Floor,Gurgaon,1,4.0,4,5,6,4,101388.0,3240.0,36500000.0,2,2,4,South City 1,28.460089,77.066245,Luxury
9836,Independent House/Villa,Gurgaon,1,3.0,4,3,3,1,305555.0,3240.0,110000000.0,4,1,3,Pocket I Nirvana Country,28.4193440510008,77.0594225407812,Luxury
9837,Independent/Builder Floor,Gurgaon,1,4.0,4,1,1,4,12500.0,2200.0,27500000.0,2,3,4,Uppals Southend,28.410534,77.04613,Luxury
9838,Independent/Builder Floor,Gurgaon,1,3.0,4,5,6,4,15000.0,1600.0,24000000.0,2,2,3,DLF CITY,28.46945,77.09141,Luxury
9839,Independent/Builder Floor,Gurgaon,1,4.0,1,3,6,4,11333.0,3000.0,34000000.0,2,2,4,Sector 50,28.417189,77.0559,Luxury
9840,Independent/Builder Floor,Gurgaon,1,4.0,4,4,5,4,16538.0,2600.0,43000000.0,3,1,4,Sector 65,28.4056704,77.070837,Luxury
9841,Independent House/Villa,Gurgaon,1,4.0,4,3,2,2,200000.0,300.0,65000000.0,3,2,4,Sushant Lok Phase 3,28.42348,77.08451,Luxury
9842,Residential Apartment,Gurgaon,1,4.0,2,3,1,24,9674.0,4548.0,44000000.0,4,15,4,Sector 102,28.481127,76.973756,Luxury
9843,Residential Apartment,Gurgaon,1,4.0,2,5,1,21,13084.0,2950.0,38600000.0,4,9,4,Sector 111,28.519268,77.027259,Luxury
9844,Residential Apartment,Gurgaon,1,4.0,4,5,1,40,14545.0,3300.0,48000000.0,4,8,4,Sector 72,28.402309427353,77.036047802092,Luxury
9845,Residential Apartment,Gurgaon,1,4.0,4,5,1,40,13080.0,2905.0,38000000.0,3,12,4,Sector 72,28.402309427353,77.036047802092,Luxury
9846,Residential Apartment,Gurgaon,1,4.0,4,5,1,40,16017.0,2550.0,37000000.0,3,8,4,Sector 72,28.402309427353,77.036047802092,Luxury
9847,Residential Apartment,Gurgaon,1,3.0,4,5,1,40,16018.0,2185.0,35000000.0,3,7,3,Sector 72,28.402309427353,77.036047802092,Luxury
9848,Residential Apartment,Gurgaon,1,2.0,2,1,6,13,11879.0,1330.0,15800000.0,3,5,2,Sector 113,28.5346372,77.0208773,Luxury
9849,Residential Apartment,Gurgaon,1,3.0,4,5,6,20,9207.0,1955.0,18000000.0,4,10,3,Sector 109,28.5145139,77.0051715,Luxury
9850,Independent/Builder Floor,Gurgaon,1,4.0,4,6,6,4,134000.0,4500.0,67000000.0,2,2,4,DLF Phase 1,28.475081,77.108819,Luxury
9851,Independent/Builder Floor,Gurgaon,1,3.0,4,2,6,4,13833.0,1800.0,24900000.000000004,2,3,3,DLF Phase 1,28.475081,77.108819,Luxury
9852,Independent/Builder Floor,Gurgaon,1,3.0,4,7,6,4,13777.0,16200.0,24800000.0,2,4,3,DLF Phase 2,28.487694,77.088104,Luxury
9853,Independent/Builder Floor,Gurgaon,1,3.0,4,1,6,4,13374.0,21870.0,32500000.0,2,1,3,DLF Phase 4,28.465403,77.084345,Luxury
9854,Independent/Builder Floor,Gurgaon,1,4.0,4,6,6,4,10444.0,4500.0,47000000.0,2,4,4,Sector 56,28.42606,77.099483,Luxury
9855,Independent/Builder Floor,Gurgaon,1,4.0,4,0,1,4,66878.0,2826.0,21000000.0,1,0,4,Sector 47,28.426845,77.054737,Luxury
9856,Independent/Builder Floor,Gurgaon,1,4.0,4,0,1,4,83333.0,2700.0,25000000.0,1,4,4,Sector 67,28.4320243,76.9859591,Luxury
9857,Independent/Builder Floor,Gurgaon,1,4.0,4,0,1,4,76666.0,2700.0,23000000.0,1,2,4,Sector 67,28.4320243,76.9859591,Luxury
9861,Independent/Builder Floor,Gurgaon,1,3.0,4,5,6,3,12666.0,1800.0,22800000.0,2,1,3,DLF Phase 1,28.475081,77.108819,Luxury
9862,Independent/Builder Floor,Gurgaon,1,4.0,4,5,6,4,12000.0,2700.0,32400000.000000004,2,3,4,DLF Phase 2,28.489563,77.087681,Luxury
9863,Residential Apartment,Gurgaon,1,3.0,4,3,6,19,11268.0,1940.0,11900000.0,4,14,2,Sector 103,28.490989,76.987076,Luxury
9865,Independent/Builder Floor,Gurgaon,1,4.0,4,2,6,4,16000.0,3500.0,56000000.0,4,1,4,Sector 65,28.407289,77.069686,Luxury
9866,Independent/Builder Floor,Gurgaon,1,4.0,4,5,6,4,12187.0,3200.0,39000000.0,3,3,4,Sector 65,28.4056324,77.0715747,Luxury
9867,Independent/Builder Floor,Gurgaon,1,4.0,1,1,1,4,14716.0,3300.0,39000000.0,3,1,4,Sector 65,28.407289,77.069686,Luxury
9868,Independent/Builder Floor,Gurgaon,1,4.0,4,1,1,3,13833.0,3000.0,41500000.0,3,1,4,Sector 65,28.407289,77.069686,Luxury
9869,Independent/Builder Floor,Gurgaon,1,4.0,4,3,6,4,15714.0,4000.0,55000000.0,4,1,4,Sector 65,28.40679,77.07424,Luxury
9870,Residential Apartment,Gurgaon,1,4.0,1,3,1,13,12708.0,2754.0,35000000.0,4,11,4,Sector 49,28.416234,77.042805,Luxury
9871,Residential Apartment,Gurgaon,1,3.0,4,5,5,26,11820.0,1692.0,20000000.0,3,10,3,Sector 102,28.479276836122,76.976094508889,Luxury
9872,Residential Apartment,Gurgaon,1,2.0,4,5,5,14,11475.0,915.0,10500000.0,2,5,2,Sector 102,28.479276836122,76.976094508889,Luxury
9873,Residential Apartment,Gurgaon,0,3.0,4,5,2,14,32.0,1860.0,60000.0,3,0,3,Sector 48,28.416629,77.038982,Luxury
9874,Independent/Builder Floor,Gurgaon,1,4.0,4,8,1,4,12500.0,1800.0,22500000.0,3,2,4,Sector 57,28.421024,77.085884,Luxury
9875,Independent/Builder Floor,Gurgaon,0,3.0,1,5,2,2,233.0,2700.0,70000.0,2,1,3,DLF Phase 2,28.489563,77.087681,Luxury
9876,Independent/Builder Floor,Gurgaon,1,3.0,4,3,6,4,16428.0,2000.0,23000000.0,2,2,3,Malibu Town,0.0,0.0,Luxury
9879,Independent House/Villa,Gurgaon,1,12.0,4,5,1,4,388888.0,2718.0,105000000.0,4,4,3,DLF Phase 2,28.4889627,77.0866646,Luxury
9880,Independent/Builder Floor,Gurgaon,1,3.0,4,8,1,4,10388.0,1800.0,18700000.0,2,1,3,Sector 63A,28.392382,77.089173,Luxury
9881,Independent/Builder Floor,Gurgaon,1,3.0,4,5,1,4,10277.0,1800.0,18500000.0,2,1,3,Sector 63A,28.392382,77.089173,Luxury
9884,Independent House/Villa,Gurgaon,1,4.0,4,5,1,2,330000.0,2718.0,82500000.0,4,2,4,Sushant Lok Phase 1,28.4572434,77.0782527,Luxury
9885,Independent House/Villa,Gurgaon,1,3.0,4,5,1,2,6281.0,2547.0,16000000.0,3,2,3,Sector 47,28.428221,77.055209,Luxury
9886,Independent House/Villa,Gurgaon,0,3.0,1,5,1,2,519.0,287.0,14900000.0,4,2,3,Sector 48,28.463784,77.062503,Luxury
9887,Independent/Builder Floor,Gurgaon,0,3.0,1,5,2,2,30.0,2000.0,60000.0,4,1,3,Malibu Town,28.422656,77.045656,Luxury
9888,Residential Apartment,Gurgaon,0,2.0,4,3,1,14,42.0,591.0,25000.0,1,12,2,Sector 67A,28.378112,77.056045,Luxury
9889,Residential Apartment,Gurgaon,1,2.0,1,5,1,15,9000.0,700.0,6300000.0,2,6,2,Sector 67A,28.382146,77.055471,Luxury
9890,Residential Apartment,Gurgaon,1,3.0,4,1,3,8,6976.0,2150.0,15000000.0,3,6,3,Sector 56,28.4256506,77.099613,Luxury
9891,Residential Apartment,Gurgaon,1,3.0,2,1,2,14,9283.0,2025.0,18000000.0,3,10,3,Sector 102,28.4805841,76.9694902,Luxury
9892,Residential Apartment,Gurgaon,1,2.0,4,5,2,14,7512.0,1198.0,9000000.0,2,5,2,Sector 71,28.4069773,77.024781,Luxury
9893,Residential Apartment,Gurgaon,0,2.0,1,5,1,14,62.0,591.0,37000.0,1,3,2,Sector 67A,28.378112,77.056045,Luxury
9894,Residential Apartment,Gurgaon,0,3.0,4,5,6,30,30.0,2000.0,60000.0,4,25,3,Sector 70A,28.385039,77.022483,Luxury
9895,Residential Apartment,Gurgaon,1,3.0,2,1,2,29,10408.0,2450.0,25500000.0,4,12,3,Sector 104,28.4815785,76.9907986,Luxury
9896,Residential Apartment,Gurgaon,1,2.0,2,8,1,15,8285.0,700.0,5800000.0,2,8,2,Sector 67A,28.378496,77.05722,Luxury
9897,Residential Apartment,Gurgaon,0,2.0,4,3,1,14,37.0,591.0,22000.0,1,6,2,Sector 67A,28.378496,77.05722,Luxury
9898,Residential Apartment,Gurgaon,1,2.0,4,7,1,15,8714.0,700.0,6100000.0,1,5,2,Sector 67A,28.382146,77.055471,Luxury
9899,Residential Apartment,Gurgaon,0,2.0,1,3,1,15,51.0,700.0,36000.0,2,10,2,Sector 67A,28.382146,77.055471,Luxury
9900,Residential Apartment,Gurgaon,0,2.0,4,8,1,15,34.0,700.0,24000.0,2,5,2,Sector 67A,28.377457,77.05715,Luxury
9901,Residential Apartment,Gurgaon,0,2.0,1,5,1,14,59.0,591.0,35000.0,1,9,2,Sector 67A,28.3777771,77.0566709,Luxury
9902,Residential Apartment,Gurgaon,0,2.0,4,7,1,14,50.0,700.0,35000.0,2,10,2,Sector 67A,28.377457,77.05715,Luxury
9903,Independent/Builder Floor,Gurgaon,1,3.0,4,5,2,2,8250.0,2000.0,16500000.0,4,1,3,Sector 48,28.4153994,77.037736,Luxury
9905,Independent/Builder Floor,Gurgaon,0,2.0,1,5,2,4,53.0,600.0,32000.0,2,3,2,Malibu Town,28.422656,77.045656,Luxury
9906,Independent House/Villa,Gurgaon,1,7.0,4,8,2,2,192307.0,2340.0,50000000.0,4,2,7,Sector 48,28.41161,77.03995,Luxury
9907,Independent/Builder Floor,Gurgaon,1,3.0,4,1,1,2,10191.0,1570.0,16000000.0,4,2,3,Sector 48,28.412173,77.0361,Luxury
9908,Independent House/Villa,Gurgaon,1,5.0,4,3,6,2,180909.0,4950.0,99500000.0,4,2,5,Sector 33,28.428798,77.029648,Luxury
9909,Residential Apartment,Gurgaon,1,4.0,4,1,2,14,13317.0,2170.0,28900000.0,4,11,4,Sector 48,28.416629,77.038982,Luxury
9911,Independent House/Villa,Gurgaon,1,5.0,4,5,2,3,179487.0,546.0,98000000.0,4,3,5,Sector 33,28.4388158,77.02766,Luxury
9912,Residential Apartment,Gurgaon,0,2.0,1,5,1,15,52.0,598.0,31500.0,2,9,2,Sector 67A,28.378112,77.056045,Luxury
9913,Residential Apartment,Gurgaon,1,4.0,2,1,2,21,12000.0,2950.0,36000000.0,4,6,4,Sector 111,28.5186704,77.0267878,Luxury
9915,Independent House/Villa,Gurgaon,1,7.0,4,8,2,2,190384.0,2340.0,49500000.0,4,2,7,Sector 48,28.41161,77.03995,Luxury
9916,Residential Apartment,Gurgaon,1,4.0,4,1,2,14,11253.0,2577.0,29000000.0,4,10,4,Sector 48,28.416629,77.038982,Luxury
9918,Independent House/Villa,Gurgaon,1,7.0,4,5,2,2,190384.0,2340.0,49500000.0,4,2,7,Sector 48,28.4153994,77.037736,Luxury
9919,Independent House/Villa,Gurgaon,1,5.0,4,5,2,2,183150.0,4914.0,100000000.0,4,2,5,Sector 33,28.4388158,77.02766,Luxury
9920,Independent/Builder Floor,Gurgaon,1,3.0,4,5,2,2,6800.0,2500.0,17000000.0,4,1,3,Sector 48,28.4153994,77.037736,Luxury
9921,Independent House/Villa,Gurgaon,0,3.0,4,6,3,2,238.0,4500.0,11900000.0,4,2,3,Nirvana Country,28.416747,77.063677,Luxury
9922,Independent House/Villa,Gurgaon,0,3.0,4,5,2,3,250.0,4500.0,12500000.0,4,3,3,Nirvana Country,28.42049,77.06328,Luxury
9923,Residential Apartment,Gurgaon,1,3.0,2,1,1,24,15976.0,2003.0,32000000.0,2,12,3,Sector 108,28.5173319,76.9955577,Luxury
9924,Residential Apartment,Gurgaon,1,3.0,2,1,2,24,16409.0,2072.0,34000000.0,3,12,3,Sector 108,28.5173847,76.9951255,Luxury
9925,Residential Apartment,Gurgaon,1,3.0,2,1,2,24,16656.0,1711.0,28500000.0,2,11,3,Sector 108,28.517597,76.9914875,Luxury
9926,Residential Apartment,Gurgaon,0,4.0,4,5,2,12,26.0,2400.0,52000.0,4,6,4,Sector 70,28.3954992,77.024781,Luxury
9927,Residential Apartment,Gurgaon,1,3.0,2,1,1,24,16858.0,2343.0,39500000.0,2,15,3,Sector 108,28.5170994,76.9958365,Luxury
9928,Residential Apartment,Gurgaon,1,3.0,2,1,2,14,8986.0,2003.0,18000000.0,4,10,3,Sector 108,28.511174,76.9845201,Luxury
9929,Residential Apartment,Gurgaon,1,3.0,2,1,2,14,8418.0,1758.0,14800000.0,4,6,3,Sector 108,28.5111931,76.9846291,Luxury
9930,Independent House/Villa,Gurgaon,0,3.0,4,4,2,2,240.0,4500.0,1200000.0,4,2,3,Nirvana Country,28.416747,77.063677,Luxury
9931,Residential Apartment,Gurgaon,1,3.0,2,1,2,22,10262.0,2095.0,21500000.0,3,12,3,Sector 109,28.5082257,77.0026581,Luxury
9932,Residential Apartment,Gurgaon,1,4.0,2,5,2,22,10935.0,3045.0,33300000.0,4,15,4,Sector 109,28.5081935,77.0026011,Luxury
9933,Residential Apartment,Gurgaon,1,3.0,2,1,2,14,9195.0,2338.0,21500000.0,4,10,3,Sector 108,28.5112509,76.9847145,Luxury
9934,Independent House/Villa,Gurgaon,1,7.0,4,6,2,2,177238.0,2412.0,47500000.0,4,2,7,Sector 48,28.41161,77.03995,Luxury
9935,Residential Apartment,Gurgaon,1,3.0,4,5,3,14,7098.0,1620.0,11500000.0,3,5,3,Sector 71,28.4069773,77.024781,Luxury
9936,Independent House/Villa,Gurgaon,1,5.0,4,3,6,2,179090.0,4950.0,98500000.0,4,2,5,Sector 33,28.428798,77.029648,Luxury
9937,Independent/Builder Floor,Gurgaon,1,3.0,4,5,2,3,7857.0,2100.0,16500000.0,4,1,3,Sector 48,28.4153994,77.037736,Luxury
9938,Independent/Builder Floor,Gurgaon,1,3.0,4,1,1,2,45833.0,3240.0,16500000.0,4,1,3,Sector 48,28.412173,77.0361,Luxury
9939,Residential Apartment,Gurgaon,1,3.0,2,5,2,24,11646.0,1889.0,22000000.0,3,10,3,Sector 102,28.481714,76.973854,Luxury
9940,Residential Apartment,Gurgaon,1,3.0,2,1,2,24,9499.0,2579.0,24500000.0,3,10,3,Sector 102,28.481127,76.973756,Luxury
