,PROPERTY_TYPE,CITY,LOCALITY,OWNTYPE,BEDROOM_NUM,BALCONY_NUM,FURNISH,FACING,AGE,FLOOR_NUM,TOTAL_FLOOR,PRICE_SQFT,CARPET_SQFT,SUPERBUILTUP_SQFT,AREA,PRICE,BHK,LATITUDE,LONGITUDE,LUXURY
8289,Residential Apartment,Gurgaon,Sector 42,1,4.0,4.0,4,5,1,16,24.0,54687.0,5000.0,6400.0,6400,350000000.0,4.0,28.4548972,77.1053673,Semi-luxury
8290,Residential Apartment,Gurgaon,Sector 48,1,4.0,4.0,4,4,3,5,14.0,11492.0,,2567.0,2567,29500000.0,,28.40622,77.042469,Semi-luxury
8291,Residential Apartment,Gurgaon,Sector 48,1,3.0,4.0,4,4,3,13,14.0,11626.0,,2305.0,2305,26800000.0,3.0,28.40622,77.042469,Semi-luxury
8292,Residential Apartment,Gurgaon,Sector 48,1,4.0,4.0,4,3,3,5,14.0,11986.0,,2336.0,2336,28000000.0,,28.40622,77.042469,Semi-luxury
8293,Residential Apartment,Gurgaon,Sector 48,1,3.0,4.0,4,5,3,7,14.0,12048.0,,2075.0,2075,25000000.0,,28.40622,77.042469,Semi-luxury
8294,Residential Apartment,Gurgaon,Sector 48,1,3.0,4.0,4,2,3,10,14.0,11542.0,,1776.0,1776,20500000.0,,28.40622,77.042469,Semi-luxury
8295,Residential Apartment,Gurgaon,Sector 49,1,4.0,4.0,4,5,3,3,13.0,9960.0,,2560.0,2560,25500000.0,4.0,28.40922,77.049483,Semi-luxury
8296,Residential Apartment,Gurgaon,Sector 49,1,3.0,4.0,4,5,3,2,13.0,9365.0,,2082.0,2082,19500000.0,3.0,28.40922,77.049483,Semi-luxury
8297,Residential Apartment,Gurgaon,Sector 49,1,4.0,4.0,4,5,3,10,14.0,11959.0,,2383.0,2383,28500000.0,4.0,28.403301,77.045624,Semi-luxury
8298,Residential Apartment,Gurgaon,Sector 49,1,3.0,4.0,4,1,3,6,14.0,11565.0,,1859.0,1859,21500000.0,3.0,28.403301,77.045624,Semi-luxury
8299,Residential Apartment,Gurgaon,Sector 48,1,3.0,3.0,4,1,3,2,19.0,9523.0,,1785.0,1785,17000000.0,,28.408549,77.042348,Semi-luxury
8300,Residential Apartment,Gurgaon,Sector 48,1,3.0,4.0,4,3,3,10,19.0,7883.0,,2410.0,2410,19000000.0,,28.408549,77.042348,Semi-luxury
8301,Residential Apartment,Gurgaon,Sector 48,1,3.0,4.0,4,1,3,3,19.0,8515.0,,2055.0,2055,17500000.0,,28.408549,77.042348,Semi-luxury
8302,Residential Apartment,Gurgaon,Sector 68,1,3.0,4.0,4,5,1,10,29.0,8974.0,,1950.0,1950,17500000.0,,28.37462,77.04381,Semi-luxury
8303,Residential Apartment,Gurgaon,Sector 68,1,3.0,4.0,4,5,1,6,29.0,9163.0,,1746.0,1746,16000000.0,,28.377498,77.042358,Semi-luxury
8304,Residential Apartment,Gurgaon,Sector 68,1,2.0,2.0,4,1,1,18,29.0,9202.0,,1304.0,1304,12000000.0,2.0,28.377498,77.042358,Semi-luxury
8305,Residential Apartment,Gurgaon,Sector 68,1,2.0,3.0,4,5,1,7,30.0,9133.0,,1478.0,1478,13500000.0,,28.385415,77.04925,Semi-luxury
8306,Residential Apartment,Gurgaon,Sector 68,1,2.0,3.0,4,5,6,4,30.0,9001.0,,1222.0,1222,11000000.0,,28.385415,77.04925,Semi-luxury
8307,Independent House/Villa,Gurgaon,Uppals Southend,1,5.0,4.0,4,3,1,,3.0,219230.0,,,2340,57000000.0,,28.409024,77.039055,Luxury
8308,Independent House/Villa,Gurgaon,Sector 48,1,7.0,4.0,4,0,1,,3.0,192307.0,,,2340,50000000.0,,28.41161,77.03995,Luxury
8309,Independent House/Villa,Gurgaon,Sector 9A,1,6.0,4.0,4,4,1,,2.0,140684.0,,,2367,37000000.0,,28.468927,76.997421,Luxury
8310,Independent House/Villa,Gurgaon,Sector 46,1,4.0,4.0,4,5,1,,1.0,243055.0,,,3240,87500000.0,,28.4345552,77.0578855,Luxury
8311,Independent House/Villa,Gurgaon,Sector 46,1,5.0,4.0,4,5,1,,2.0,291666.0,,,2160,70000000.0,,28.4345552,77.0578855,Luxury
8312,Independent House/Villa,Gurgaon,Nirvana Country,1,5.0,4.0,4,5,1,,2.0,295833.0,,,2160,71000000.0,,28.416992,77.06544,Luxury
8313,Independent House/Villa,Gurgaon,Sector 48,1,5.0,4.0,1,5,1,,3.0,222222.0,,,3240,80000000.0,,28.463784,77.062503,Luxury
8314,Independent/Builder Floor,Gurgaon,Sector 46,1,3.0,4.0,4,5,1,1,3.0,9090.0,2200.0,,2200,20000000.0,,28.436381,77.058806,Luxury
8315,Independent House/Villa,Gurgaon,Sector 46,1,4.0,4.0,4,3,1,,3.0,291666.0,,,2160,70000000.0,,28.4345552,77.0578855,Luxury
8316,Independent House/Villa,Gurgaon,Sector 45,1,4.0,4.0,4,5,1,,2.0,318181.0,,,2475,87500000.0,,28.442663,77.05756,Luxury
8317,Independent/Builder Floor,Gurgaon,Sector-33 Sohna,1,4.0,4.0,0,3,5,2,4.0,15000.0,2400.0,,2400,36000000.0,4.0,28.288781720029,77.067725439623,Luxury
8318,Residential Apartment,Gurgaon,Sector 49,1,5.0,3.0,4,1,3,14,14.0,11667.0,,3557.0,3557,41500000.0,,28.412465,77.045831,Semi-luxury
8319,Independent/Builder Floor,Gurgaon,C Block Sushant Lok Phase 1,1,3.0,3.0,4,6,1,4,4.0,102325.0,1935.0000000001933,,1935,22000000.0,,28.454279,77.085314,Luxury
8320,Independent House/Villa,Gurgaon,Bissar,1,3.0,2.0,1,0,2,,2.0,114814.0,,,2430,31000000.0,,28.290528,76.965795,Luxury
8321,Independent House/Villa,Gurgaon,Bissar,1,3.0,2.0,4,0,2,,2.0,101851.0,,,2430,27500000.0,,28.290528,76.965795,Luxury
8322,Independent House/Villa,Gurgaon,Sector 43,1,12.0,4.0,4,0,6,,4.0,300000.0,,,2250,75000000.0,,28.4532404,77.0881034,Luxury
8323,Residential Apartment,Gurgaon,Sector 71,1,3.0,2.0,0,0,1,8,13.0,12093.0,645.0,,645,7800000.0,3.0,28.4069773,77.024781,Semi-luxury
8324,Residential Apartment,Gurgaon,Sector 48,1,4.0,4.0,4,1,2,5,14.0,12553.0,2350.0,,2350,29500000.0,,28.4153994,77.037736,Semi-luxury
8325,Residential Apartment,Gurgaon,Sector 60,4,3.0,3.0,4,5,1,2,39.0,21666.0,1500.0,,1500,32500000.0,,28.39988,77.09654,Semi-luxury
8326,Residential Apartment,Gurgaon,Heritage City,1,2.0,2.0,4,5,2,2,5.0,13533.0,1330.0,,1330,18000000.0,2.0,28.4839741,77.0778747,Semi-luxury
8327,Residential Apartment,Gurgaon,Heritage City,1,2.0,2.0,4,5,2,G,5.0,15853.0,1230.0,,1230,19500000.0,2.0,28.48041,77.079157,Semi-luxury
8328,Residential Apartment,Gurgaon,Sector 28,1,3.0,4.0,4,5,2,5,12.0,12765.0,1645.0,,1645,21000000.0,3.0,28.476487,77.073759,Semi-luxury
8329,Residential Apartment,Gurgaon,Sushant Lok Phase 1,1,3.0,4.0,4,5,5,19,22.0,20930.0,2150.0,,2150,45000000.0,,28.47272,77.07494,Semi-luxury
8330,Residential Apartment,Gurgaon,Sector 28,1,5.0,4.0,4,5,2,2,17.0,9482.0,5800.0,,5800,55000000.0,5.0,28.476487,77.073759,Semi-luxury
8331,Residential Apartment,Gurgaon,DLF Phase 4,1,3.0,3.0,4,5,2,9,20.0,12777.0,1800.0,,1800,23000000.0,3.0,28.466586,77.087008,Semi-luxury
8332,Residential Apartment,Gurgaon,MG Road,1,4.0,4.0,4,5,6,4,20.0,24047.0,4200.0,,4200,101000000.0,4.0,28.472761,77.085959,Semi-luxury
8333,Residential Apartment,Gurgaon,Heritage City,1,4.0,4.0,4,5,2,11,11.0,13636.0,3850.0,,3850,52500000.0,4.0,28.48041,77.079157,Semi-luxury
8334,Residential Apartment,Gurgaon,Sector 28,1,4.0,4.0,4,5,2,9,9.0,10937.0,3200.0,,3200,35000000.0,4.0,28.476487,77.073759,Semi-luxury
8335,Residential Apartment,Gurgaon,Sector 28,1,3.0,4.0,1,5,2,5,17.0,11338.0,2734.0,,2734,31000000.0,4.0,28.476487,77.073759,Semi-luxury
8336,Residential Apartment,Gurgaon,Sector 70,1,,,0,3,1,6,11.0,8350.0,989.0,1437.0,1437,12000000.0,,28.3954992,77.024781,Semi-luxury
8337,Residential Apartment,Gurgaon,Sushant Lok Phase 1,1,4.0,4.0,4,5,5,11,22.0,19696.0,3300.0,,3300,65000000.0,4.0,28.47272,77.07494,Semi-luxury
8338,Residential Apartment,Gurgaon,Sushant Lok Phase 1,1,3.0,4.0,4,5,5,3,30.0,22325.0,2150.0,,2150,48000000.0,3.0,28.47272,77.07494,Semi-luxury
8339,Residential Apartment,Gurgaon,Sector 28,1,4.0,4.0,4,5,2,4,10.0,19444.0,,3600.0,3600,70000000.0,4.0,28.471293,77.07881,Semi-luxury
8340,Independent/Builder Floor,Gurgaon,Sector 67A,1,4.0,3.0,4,3,5,1,4.0,7452.0,,3690.0,3690,27500000.0,4.0,28.38001,77.06087,Luxury
8341,Independent/Builder Floor,Gurgaon,Sector 67A,1,4.0,4.0,4,3,6,1,4.0,9318.0,,2200.0,2200,20500000.0,4.0,28.38001,77.06087,Luxury
8342,Residential Apartment,Gurgaon,Sector 70,1,3.0,3.0,4,5,1,8,18.0,8871.0,1161.0,1950.0,1950,17300000.0,2.0,28.393486,77.018605,Semi-luxury
8343,Independent/Builder Floor,Gurgaon,Sector 57,1,4.0,4.0,4,3,2,2,2.0,35897.0,3510.000000000351,,3510,14000000.0,4.0,28.4595,77.02664,Luxury
8344,Independent/Builder Floor,Gurgaon,Sector 56,1,3.0,4.0,4,4,6,4,4.0,75000.0,1620.000000000162,,1620,13500000.0,3.0,28.4256506,77.099613,Luxury
8345,Independent/Builder Floor,Gurgaon,Sector 67,1,4.0,2.0,4,1,6,1,4.0,6739.0,1700.0,2300.0,2300,15500000.0,,28.385426,77.064316,Luxury
8346,Independent/Builder Floor,Gurgaon,Greenwood City,1,3.0,2.0,4,5,6,1,4.0,12403.0,1451.0,1935.0,1935,24000000.0,,28.446127,77.06218,Luxury
8347,Independent/Builder Floor,Gurgaon,B Block Sushant Lok Phase 1,1,4.0,2.0,4,2,6,3,4.0,10610.0,2900.0,3770.0,3770,40000000.0,,28.467535,77.07867,Luxury
8348,Independent/Builder Floor,Gurgaon,Malibu Town,1,4.0,2.0,4,2,6,2,4.0,10606.0,2400.0,3300.0,3300,35000000.0,,28.422656,77.045656,Luxury
8349,Independent/Builder Floor,Gurgaon,Malibu Town,1,4.0,2.0,4,8,6,3,4.0,9393.0,2400.0,3300.0,3300,31000000.0,,28.394861,77.270004,Luxury
8350,Independent/Builder Floor,Gurgaon,South City 2,1,4.0,2.0,4,6,6,1,4.0,8853.0,3350.0,4518.0,4518,40000000.0,,28.419044,77.05793,Luxury
8351,Independent/Builder Floor,Gurgaon,Sector 57,1,3.0,2.0,4,2,6,3,4.0,8169.0,1400.0,1836.0,1836,15000000.0,,28.42193,77.090096,Luxury
8352,Independent/Builder Floor,Gurgaon,Sector 47,1,4.0,2.0,4,5,6,2,4.0,10210.0,2500.0,3330.0,3330,34000000.0,,28.4266134,77.0545575,Luxury
8353,Independent/Builder Floor,Gurgaon,Sector 49,1,4.0,2.0,4,8,6,G,4.0,7500.0,2050.0,2800.0,2800,21000000.0,,28.445467,77.04274,Luxury
8354,Residential Apartment,Gurgaon,DLF Phase 4,1,3.0,2.0,4,1,3,11,22.0,16666.0,,1680.0,1680,28000000.0,3.0,28.465786,77.083806,Semi-luxury
8355,Residential Apartment,Gurgaon,Sector 60,2,4.0,3.0,4,3,1,21,39.0,15357.0,2201.0,2800.0,2800,43000000.0,,28.400332,77.097455,Semi-luxury
8356,Residential Apartment,Gurgaon,Sector 54,4,5.0,4.0,4,3,2,7,17.0,22500.0,,4600.0,4600,103500000.0,5.0,28.4439713,77.1111214,Semi-luxury
8357,Residential Apartment,Gurgaon,Sector 67,1,3.0,4.0,4,5,1,9,21.0,12916.0,,2400.0,2400,36500000.0,3.0,28.386048,77.0607637,Semi-luxury
8358,Residential Apartment,Gurgaon,DLF Phase 5,1,4.0,4.0,4,5,2,15,19.0,22125.0,,4000.0,4000,88500000.0,4.0,28.44673,77.09355,Semi-luxury
8359,Residential Apartment,Gurgaon,Sector 54,1,3.0,3.0,4,3,1,16,36.0,33134.0,,2686.0,2686,89000000.0,3.0,28.4439713,77.1111214,Semi-luxury
8360,Residential Apartment,Gurgaon,sector 58,1,3.0,4.0,4,3,2,15,29.0,15480.0,,2164.0,2164,37900000.0,3.0,28.415274,77.1111214,Semi-luxury
8361,Residential Apartment,Gurgaon,Sector 54,1,5.0,4.0,4,3,1,17,17.0,19618.0,,7085.0,7085,139000000.0,5.0,28.4439713,77.1111214,Semi-luxury
8362,Residential Apartment,Gurgaon,DLF Phase 2,1,3.0,4.0,4,3,3,11,14.0,15000.0,,3000.0,3000,48099999.99999999,3.0,28.4889627,77.0866646,Semi-luxury
8363,Residential Apartment,Gurgaon,Sector 31,1,4.0,4.0,4,3,2,5,12.0,13591.0,,2943.0,2943,44500000.0,4.0,28.453807,77.0492504,Semi-luxury
8364,Independent/Builder Floor,Gurgaon,DLF Phase 2,1,4.0,2.0,2,5,1,4,4.0,10400.0,2500.0,2700.0,2700,26000000.0,,28.4889627,77.0866646,Luxury
8365,Independent/Builder Floor,Gurgaon,DLF Phase 2,1,3.0,2.0,4,5,2,1,4.0,10312.0,1600.0,,1600,16500000.0,3.0,28.4889627,77.0866646,Luxury
8366,Independent House/Villa,Gurgaon,DLF Phase 3,1,5.0,3.0,4,5,1,,1.0,238924.0,,,2844,75500000.0,5.0,28.4934896,77.1039288,Luxury
8367,Independent/Builder Floor,Gurgaon,Sector 57,1,3.0,2.0,2,5,6,1,4.0,10000.0,2200.0,,2200,22000000.0,,28.4234414,77.0765927,Luxury
8368,Independent House/Villa,Gurgaon,Sushant Lok Phase 3,1,4.0,2.0,2,5,1,,2.0,208333.0,,,2160,50000000.0,,28.42348,77.08451,Luxury
8369,Residential Apartment,Gurgaon,Sector 57,1,3.0,4.0,2,5,1,2,18.0,10050.0,,2587.0,2587,26000000.0,3.0,28.424228,77.069818,Semi-luxury
8370,Independent/Builder Floor,Gurgaon,Sector 57,1,4.0,2.0,2,5,6,4,4.0,10000.0,3000.0,,3000,30000000.0,4.0,28.4234414,77.0765927,Luxury
8371,Independent House/Villa,Gurgaon,Sushant Lok 3 Extension,1,4.0,2.0,2,5,1,,2.0,208333.0,,,2160,50000000.0,4.0,28.418144,77.075667,Luxury
8372,Independent/Builder Floor,Gurgaon,Sector 57,1,4.0,2.0,4,5,6,1,4.0,9259.0,3078.0,3500.0,3500,28500000.0,4.0,28.4234414,77.0765927,Luxury
8373,Residential Apartment,Gurgaon,Sector 59,1,4.0,4.0,2,5,1,7,25.0,19000.0,2500.0,,2500,47500000.0,,28.401575,77.10647,Semi-luxury
8374,Residential Apartment,Gurgaon,Sector 43,3,3.0,3.0,4,3,3,8,10.0,12773.0,,1644.0,1644,21000000.0,3.0,28.454868,77.076629,Semi-luxury
8375,Residential Apartment,Gurgaon,Sector 91,1,4.0,4.0,2,2,1,9,22.0,7402.0,,2364.0,2364,17500000.0,4.0,28.401778,76.916426,Semi-luxury
8376,Independent House/Villa,Gurgaon,Sector 86,1,4.0,3.0,2,2,1,,4.0,6818.0,2600.0,,3300,25000000.0,4.0,28.40135,76.93488,Luxury
8377,Independent/Builder Floor,Gurgaon,Sector 86,1,4.0,4.0,2,3,1,3,4.0,7536.0,,3450.0,3450,26000000.0,4.0,28.40135,76.93488,Luxury
8378,Residential Apartment,Gurgaon,Sector 90,1,2.0,4.0,0,0,2,1,19.0,10000.0,1200.0,1615.0,1615,12000000.0,2.0,28.408196,76.930093,Semi-luxury
8379,Independent/Builder Floor,Gurgaon,Sector 92,1,2.0,2.0,2,5,5,1,4.0,7780.0,1050.0,,1050,81700000.0,2.0,28.412695,76.9174417,Luxury
8380,Independent/Builder Floor,Gurgaon,Sector 55,1,4.0,2.0,4,5,6,2,4.0,12272.0,2200.0,2700.0,2700,27000000.0,4.0,28.4595,77.02664,Luxury
8381,Residential Apartment,Gurgaon,Sector 113,1,3.0,4.0,2,0,5,3,36.0,17818.0,1650.0,,1650,29400000.0,3.0,28.522621253811,77.025486549749,Semi-luxury
8382,Independent/Builder Floor,Gurgaon,Sector 106,1,3.0,3.0,2,5,5,1,4.0,11920.0,1359.0,,1359,16200000.000000002,3.0,28.4878048,76.9940123,Luxury
8383,Residential Apartment,Gurgaon,Sector 37C,1,3.0,4.0,2,5,6,7,14.0,7463.0,1440.0,1735.0,1735,12900000.0,,28.45135,76.9888,Semi-luxury
8384,Residential Apartment,Gurgaon,Sohna,1,2.0,3.0,0,6,1,11,18.0,7120.0,730.0,1264.0,1264,9000000.0,,28.266652,77.064904,Semi-luxury
8385,Independent/Builder Floor,Gurgaon,DLF Phase 1,1,4.0,4.0,4,0,6,2,3.0,109722.0,3240.000000000324,,3240,39500000.0,,28.4754909,77.1032095,Luxury
8386,Residential Apartment,Gurgaon,Sector 79,1,3.0,3.0,4,5,5,10,29.0,8667.0,1902.0,,1902,16500000.0,3.0,28.36235,76.97871,Semi-luxury
8387,Residential Apartment,Gurgaon,Sector 113,1,3.0,3.0,2,0,5,15,29.0,12500.0,2050.0,,2050,25600000.0,5.0,28.5234609,77.0269545,Semi-luxury
8388,Residential Apartment,Gurgaon,Sector 79,1,2.0,2.0,4,5,5,1,4.0,9416.0,1200.0,,1200,11299999.999999998,5.0,28.355192184448,76.974098205566,Semi-luxury
8389,Residential Apartment,Gurgaon,Sector 106,1,4.0,4.0,4,5,5,2,38.0,15853.0,4100.0,,4100,65000000.0,4.0,28.5033,76.99743,Semi-luxury
8390,Residential Apartment,Gurgaon,Sector 113,1,4.0,4.0,4,5,5,5,29.0,12950.0,2597.0,,2597,33600000.0,4.0,28.5234609,77.0269545,Semi-luxury
8391,Residential Apartment,Gurgaon,Sohna,1,2.0,1.0,2,5,1,3,4.0,5882.0,629.0,,629,3700000.0,,28.2561659,77.0697238,Semi-luxury
8392,Independent/Builder Floor,Gurgaon,Sector 67,1,3.0,2.0,4,5,2,G,2.0,7777.0,1800.0,3000.0,3000,14000000.0,,28.4320243,76.9859591,Luxury
8393,Residential Apartment,Gurgaon,Sector 102,1,2.0,2.0,4,0,6,7,26.0,10892.0,,964.0,964,10500000.0,2.0,28.479276836122,76.976094508889,Semi-luxury
8394,Independent/Builder Floor,Gurgaon,DLF Phase 1,1,3.0,4.0,0,1,6,G,4.0,109500.0,1800.00000000018,,1800,21900000.0,,28.4754909,77.1032095,Luxury
8395,Residential Apartment,Gurgaon,Sector 81,1,3.0,3.0,4,5,5,1,4.0,6876.0,,1421.0,1421,977200000.0,3.0,28.388058,76.94343,Semi-luxury
8396,Residential Apartment,Gurgaon,Sector 111,1,3.0,3.0,4,5,5,1,30.0,12647.0,1605.0,,1605,20299999.999999996,3.0,28.524123,77.0348573,Semi-luxury
8397,Residential Apartment,Gurgaon,Sector 93,1,3.0,2.0,4,5,5,2,4.0,8400.0,,1826.0,1826,14100000.0,3.0,28.41036,76.92754,Semi-luxury
8398,Residential Apartment,Gurgaon,Sector 54,1,5.0,2.0,4,8,1,10,15.0,24545.0,,5500.0,5500,135000000.0,6.0,28.436071,77.104623,Semi-luxury
8399,Residential Apartment,Gurgaon,Sohna,1,2.0,2.0,2,1,1,8,13.0,4600.0,483.0,576.0,576,26500000.0,,28.261212,77.083471,Semi-luxury
8400,Residential Apartment,Gurgaon,Sohna,1,2.0,3.0,4,5,1,4,18.0,11301.0,730.0,1264.0,1264,82500000.0,2.0,28.266652,77.064904,Semi-luxury
8401,Residential Apartment,Gurgaon,Sector 107,1,2.0,2.0,4,5,1,11,14.0,5731.0,489.0,554.0,554,317500000.0,2.0,28.50279,76.964006,Semi-luxury
8402,Residential Apartment,Gurgaon,Sector 107,1,2.0,2.0,1,1,1,9,14.0,8122.0,552.0,554.0,554,4500000.0,2.0,28.50279,76.964006,Semi-luxury
8403,Residential Apartment,Gurgaon,Sector 107,1,1.0,2.0,4,5,1,2,4.0,6071.0,336.0,350.0,350,212500000.0,1.0,28.50279,76.964006,Semi-luxury
8404,Residential Apartment,Gurgaon,Sector 107,1,1.0,2.0,2,5,1,2,4.0,5785.0,306.0,350.0,350,202500000.0,1.0,28.50279,76.964006,Semi-luxury
8405,Residential Apartment,Gurgaon,Sector 107,1,1.0,2.0,2,5,1,1,4.0,6285.0,306.0,350.0,350,2200000.0,1.0,28.50279,76.964006,Semi-luxury
8406,Residential Apartment,Gurgaon,Sector 107,1,2.0,1.0,2,5,1,5,14.0,6478.0,546.0,602.0,602,3900000.0,2.0,28.50279,76.964006,Semi-luxury
8407,Residential Apartment,Gurgaon,Sector 107,1,2.0,2.0,2,5,1,7,14.0,5505.0,489.0,554.0,554,30500000.0,2.0,28.50279,76.964006,Semi-luxury
8408,Residential Apartment,Gurgaon,Sector 107,1,2.0,1.0,2,5,1,2,14.0,6644.0,546.0,602.0,602,4000000.0,2.0,28.50279,76.964006,Semi-luxury
8409,Residential Apartment,Gurgaon,Sector 107,1,2.0,2.0,4,5,1,6,14.0,5685.0,489.0,554.0,554,31500000.0,2.0,28.50279,76.964006,Semi-luxury
8410,Independent/Builder Floor,Gurgaon,Sector-33 Sohna,1,2.0,4.0,4,5,6,2,4.0,16620.0,722.0,1210.0,1210,12000000.0,2.0,28.271924,77.066723,Luxury
8411,Residential Apartment,Gurgaon,Sector 62,2,4.0,4.0,4,5,1,30,34.0,25586.0,,4690.0,4690,120000000.0,4.0,28.412644,77.088217,Semi-luxury
8412,Residential Apartment,Gurgaon,DLF Phase 5,1,4.0,3.0,4,5,2,3,19.0,20985.0,,3979.0,3979,83500000.0,4.0,28.452895,77.095738,Semi-luxury
8413,Residential Apartment,Gurgaon,Sector-33 Sohna,1,3.0,4.0,4,5,5,11,22.0,17100.0,1000.0,1671.0,1671,17100000.0,3.0,28.279509,77.06703,Semi-luxury
8414,Residential Apartment,Gurgaon,Sohna,1,3.0,4.0,4,5,5,8,14.0,13303.0,1120.0,1845.0,1845,14900000.0,3.0,28.281936,77.057485,Semi-luxury
8415,Residential Apartment,Gurgaon,Sohna,1,1.0,1.0,2,5,6,6,10.0,5583.0,394.0,,394,2200000.0,1.0,28.285808,77.066673,Semi-luxury
8416,Residential Apartment,Gurgaon,Sohna,1,2.0,2.0,2,5,1,5,10.0,6443.0,597.53,950.0,950,38500000.0,2.0,28.285808,77.066673,Semi-luxury
8417,Residential Apartment,Gurgaon,Sector 67A,1,2.0,1.0,1,5,6,1,14.0,11844.0,591.0,,591,7000000.0,2.0,28.378112,77.056045,Semi-luxury
8418,Residential Apartment,Gurgaon,Sector 102,1,3.0,3.0,4,0,1,6,14.0,16331.0,1022.58,1650.0,1650,16700000.0,3.0,28.472552,76.9655,Semi-luxury
8419,Residential Apartment,Gurgaon,Sohna,1,1.0,1.0,2,5,1,9,10.0,5025.0,394.0,,394,19800000.0,1.0,28.285808,77.066673,Semi-luxury
8420,Residential Apartment,Gurgaon,Sector-33 Sohna,1,4.0,4.0,4,5,6,4,11.0,22399.0,1317.0,2407.0,2407,29500000.0,4.0,28.420457,77.038483,Semi-luxury
8421,Independent House/Villa,Gurgaon,Sector 82,1,3.0,2.0,4,0,1,,3.0,21875.0,1600.0,,2200,35000000.0,,28.396246,76.956102,Luxury
8422,Residential Apartment,Gurgaon,Sector 70A,1,3.0,3.0,2,5,1,28,32.0,11764.0,,1700.0,1700,20000000.0,3.0,28.383436,77.01684,Semi-luxury
8423,Residential Apartment,Gurgaon,Gwal Pahari,1,4.0,4.0,4,5,2,8,23.0,9051.0,,5800.0,5800,52500000.0,4.0,28.429564,77.142776,Semi-luxury
8424,Residential Apartment,Gurgaon,Sohna,1,2.0,4.0,4,5,5,7,18.0,10958.0,730.0,1264.0,1264,8000000.0,2.0,28.464311,77.062587,Semi-luxury
8425,Residential Apartment,Gurgaon,Sohna,1,2.0,4.0,4,5,5,6,18.0,11232.0,730.0,1264.0,1264,8200000.0,2.0,28.464311,77.062587,Semi-luxury
8426,Residential Apartment,Gurgaon,Sohna,1,2.0,3.0,4,5,1,4,18.0,11506.0,730.0,1264.0,1264,8400000.0,2.0,28.266652,77.064904,Semi-luxury
8427,Residential Apartment,Gurgaon,Sohna,1,3.0,2.0,4,5,5,8,14.0,14558.0,996.0,1527.0,1527,14500000.0,3.0,28.286932,77.069609,Semi-luxury
8428,Independent/Builder Floor,Gurgaon,Sohna,1,3.0,4.0,2,5,6,2,4.0,11616.0,990.0,1440.0,1440,11500000.0,3.0,28.288317,77.066043,Luxury
8429,Independent/Builder Floor,Gurgaon,Sohna,1,3.0,4.0,2,5,6,2,4.0,11168.0,770.0,1210.0,1210,8600000.0,3.0,28.288317,77.066043,Luxury
8430,Independent/Builder Floor,Gurgaon,Sohna,1,3.0,4.0,2,5,6,2,4.0,10571.0,700.0,1081.0,1081,7400000.0,3.0,28.288317,77.066043,Luxury
8431,Independent/Builder Floor,Gurgaon,Sohna,1,2.0,4.0,2,5,6,2,4.0,10675.0,740.0,1153.0,1153,7900000.0,2.0,28.288317,77.066043,Luxury
8432,Independent/Builder Floor,Gurgaon,Sohna,1,2.0,4.0,2,5,6,2,4.0,10000.0,550.0,745.0,745,5500000.0,2.0,28.288317,77.066043,Luxury
8433,Residential Apartment,Gurgaon,Sector-33 Sohna,1,3.0,4.0,4,7,6,4,11.0,16939.0,915.0,1789.0,1789,15500000.0,3.0,28.420457,77.038483,Semi-luxury
8434,Residential Apartment,Gurgaon,Sector-33 Sohna,1,3.0,4.0,4,5,6,9,11.0,18579.0,915.0,1789.0,1789,17000000.0,3.0,28.420457,77.038483,Semi-luxury
8435,Residential Apartment,Gurgaon,Sohna,1,2.0,2.0,4,4,1,1,14.0,12025.0,790.0,1275.0,1275,9500000.0,2.0,28.286932,77.069609,Semi-luxury
8436,Residential Apartment,Gurgaon,Sohna,1,2.0,3.0,4,5,1,3,18.0,11917.0,730.0,1264.0,1264,8700000.0,2.0,28.266652,77.064904,Semi-luxury
8437,Residential Apartment,Gurgaon,Sohna,1,2.0,1.0,2,3,1,9,13.0,4233.0,,,744,31500000.0,2.0,28.276076,77.056507,Semi-luxury
8438,Residential Apartment,Gurgaon,Sohna,1,2.0,1.0,4,3,1,9,13.0,4368.0,,,744,32500000.0,,28.276076,77.056507,Semi-luxury
8439,Residential Apartment,Gurgaon,Gwal Pahari,1,3.0,3.0,4,5,5,3,4.0,10489.0,1200.0,1430.0,1430,15000000.0,3.0,28.4339616,77.1370117,Semi-luxury
8440,Residential Apartment,Gurgaon,Gwal Pahari,1,2.0,2.0,4,0,5,2,4.0,14750.0,800.0,1130.0,1130,11800000.0,2.0,28.4339616,77.1370117,Semi-luxury
8441,Residential Apartment,Gurgaon,Sector 53,1,2.0,1.0,4,5,1,6,13.0,13654.0,1050.0,1245.0,1245,17000000.0,2.0,28.445812,77.096879,Semi-luxury
8442,Residential Apartment,Gurgaon,Sohna,1,2.0,2.0,4,3,1,G,14.0,12911.0,790.0,1275.0,1275,10200000.0,,28.286932,77.069609,Semi-luxury
8443,Independent House/Villa,Gurgaon,DLF Phase 3,1,5.0,4.0,4,5,1,,3.0,321543.0,,,2799,100000000.0,5.0,28.4934896,77.1039288,Luxury
8444,Residential Apartment,Gurgaon,Sohna,1,2.0,2.0,4,4,1,1,14.0,11518.0,790.0,1275.0,1275,9100000.0,2.0,28.286932,77.069609,Semi-luxury
