PROPERTY_TYPE,OWNTYPE,BEDROOM_NUM,FACING,AGE,TOTAL_FLOOR,PRICE_SQFT,AREA,BALCONY_NUM,FLOOR_NUM,BHK,LATITUDE,LONGITUDE,LUXURY,SWIMMING_POOL,POWER_BACKUP,CLUB_HOUSE,ATM,GYM,WASTE_DISPOSAL,GAS_PIPELINE,PRICE
2.0,1,3.0,0,2,32,13106.0,2060.0,3,21,3,28.41474,77.09192,1.0,1,1,1,0,1,0,1,27000000.0
2.0,1,4.0,1,6,43,14500.0,6000.0,4,22,4,28.437178,77.133522,1.0,1,1,1,1,1,1,1,87000000.0
2.0,1,4.0,0,6,43,12897.0,5350.0,4,6,4,28.437178,77.133522,1.0,1,1,1,1,1,0,0,69000000.0
2.0,1,4.0,0,6,43,14392.0,5350.0,4,27,4,28.437178,77.133522,1.0,1,1,1,1,1,0,0,77000000.0
2.0,1,3.0,1,2,16,10578.0,2127.0,3,6,3,28.461886,77.064177,1.0,1,1,1,1,1,1,0,22500000.0
2.0,1,4.0,0,2,9,14843.0,3200.0,3,3,4,28.503241,77.098734,1.0,1,1,1,1,1,0,0,47500000.0
2.0,1,2.0,0,6,18,8666.0,1350.0,3,5,2,28.393486,77.018605,1.0,1,1,1,1,1,1,1,11700000.0
2.0,1,4.0,5,3,17,12183.0,4268.0,4,14,4,28.412919,77.069362,1.0,1,1,1,1,1,1,1,52000000.0
2.0,2,4.0,5,3,17,13947.0,4268.0,4,3,4,28.412919,77.069362,1.0,1,0,1,1,1,1,1,53000000.0
2.0,1,3.0,5,3,18,12667.0,2605.0,3,2,3,28.42049,77.06328,1.0,1,0,1,1,1,1,1,33000000.0
2.0,1,4.0,5,2,14,11297.0,2567.0,3,5,4,28.4153994,77.037736,1.0,1,0,1,1,1,1,1,29000000.0
1.0,1,4.0,5,6,4,21764.0,1700.0,4,3,4,28.4754909,77.1032095,1.0,0,0,0,0,0,1,1,37000000.0
2.0,1,3.0,3,6,26,9989.0,1852.0,4,6,3,28.479276836122,76.976094508889,1.0,0,0,0,0,0,0,0,20000000.0
1.0,1,4.0,5,6,4,12500.0,2800.0,4,4,4,28.418353,77.053084,1.0,0,0,0,0,0,1,1,35000000.0
1.0,1,4.0,5,6,4,15263.0,1900.0,3,4,4,28.42606,77.099483,1.0,0,0,0,0,0,1,1,29000000.0
2.0,1,3.0,5,6,30,16421.0,2588.0,3,20,3,28.40356,77.085012,1.0,1,0,1,0,1,0,0,42500000.0
2.0,1,2.0,5,1,33,17572.0,1508.0,2,7,2,28.4067756,77.0823482,1.0,1,0,0,1,1,1,1,26500000.0
2.0,1,3.0,5,1,32,12647.0,1700.0,3,15,3,28.4094527,77.095297,1.0,0,0,0,0,0,0,0,21500000.0
1.0,1,4.0,5,6,4,17647.0,1700.0,3,1,4,28.466154,77.077396,1.0,0,0,0,0,0,1,1,30000000.0
2.0,1,2.0,5,1,32,17241.0,1508.0,2,25,2,28.4067756,77.0823482,1.0,1,0,1,1,1,1,1,26000000.0
2.0,1,4.0,5,1,19,10512.0,2325.0,4,15,4,28.407854,76.9153281,1.0,0,0,0,0,0,0,0,20500000.0
2.0,2,3.0,5,2,17,13448.0,2491.0,4,7,3,28.412919,77.069362,1.0,1,1,1,1,1,1,1,33500000.0
2.0,1,3.0,5,2,18,11944.0,2093.0,3,4,3,28.414817,77.065124,1.0,1,1,1,1,1,1,1,25000000.0
2.0,1,3.0,5,2,18,12183.0,2093.0,3,2,3,28.414817,77.065124,1.0,1,1,1,1,1,1,1,25500000.0
2.0,1,3.0,5,1,32,16000.0,2588.0,3,16,3,28.4067756,77.0823482,1.0,1,0,1,1,1,1,1,43500000.0
1.0,1,3.0,1,1,4,58181.0,2475.0,2,2,3,28.5129305,77.037736,1.0,0,0,0,0,1,0,1,16000000.0
1.0,1,3.0,1,1,4,73039.0,1836.0,2,1,3,28.5068253,77.0636419,1.0,0,0,0,0,1,0,0,14900000.0
1.0,1,3.0,1,1,4,74144.0,2367.0,2,1,3,28.5068253,77.0636419,1.0,0,0,0,0,1,0,0,19500000.0
2.0,1,4.0,5,2,17,15166.0,3000.0,4,3,4,28.412919,77.069362,1.0,1,1,1,1,1,1,1,45500000.0
2.0,1,4.0,5,2,17,15000.0,3000.0,3,8,4,28.412919,77.069362,1.0,1,1,1,1,1,1,1,45000000.0
2.0,1,3.0,6,1,13,5680.0,1285.0,2,8,3,28.447605,76.9719366,1.0,0,0,0,0,0,0,1,7300000.0
2.0,1,3.0,5,1,32,16803.0,2588.0,3,25,3,28.40356,77.085012,1.0,1,0,1,1,1,1,1,43500000.0
0.0,1,5.0,8,1,2,10181.0,5500.0,2,2,5,28.48804,77.08765,1.0,0,0,0,0,0,1,0,56000000.0
2.0,1,3.0,3,6,20,11589.0,1812.0,3,15,3,28.392974,77.031674,1.0,1,1,1,0,1,1,1,21000000.0
2.0,1,5.0,4,2,12,7391.0,4600.0,4,0,5,28.39435,77.029824,1.0,1,1,1,0,1,1,1,34000000.0
2.0,1,3.0,3,6,20,12417.0,1812.0,3,7,3,28.392974,77.031674,1.0,1,1,1,0,1,0,1,22500000.0
2.0,1,5.0,4,2,12,8831.0,3850.0,4,12,5,28.39435,77.029824,1.0,1,1,1,0,1,1,1,34000000.0
2.0,1,5.0,4,2,12,7608.0,4600.0,4,0,5,28.39435,77.029824,1.0,1,1,1,0,1,1,1,35000000.0
2.0,1,4.0,0,6,26,11467.0,2180.0,3,15,4,28.479276836122,76.976094508889,1.0,0,0,0,0,0,0,0,25000000.0
2.0,1,4.0,7,1,12,9541.0,2200.0,2,6,4,28.4091958,77.0478112,1.0,0,0,0,0,0,0,0,21000000.0
2.0,1,3.0,5,1,12,10152.0,1773.0,2,8,3,28.4091958,77.0478112,1.0,0,0,0,0,0,0,0,18000000.0
2.0,1,2.0,7,1,13,11291.0,1720.0,3,7,2,28.4091958,77.0478112,1.0,0,0,0,0,0,0,0,12500000.0
1.0,1,2.0,0,6,4,15000.0,1000.0,1,0,2,28.4234414,77.0765927,1.0,0,0,0,0,0,0,0,15000000.0
1.0,1,3.0,0,6,4,21875.0,1600.0,2,1,3,28.465786,77.083806,1.0,0,0,0,1,0,0,0,35000000.0
2.0,1,3.0,1,6,13,8171.0,1285.0,2,3,3,28.447369,76.97195,1.0,1,1,1,0,1,1,1,10500000.0
2.0,1,2.0,1,6,19,11342.0,1296.0,2,5,2,28.386101,77.070028,1.0,1,1,1,1,1,1,1,14700000.0
2.0,1,2.0,1,6,19,10579.0,1484.0,2,3,2,28.386101,77.070028,1.0,1,1,1,1,1,1,1,15700000.0
2.0,1,3.0,5,2,18,17400.0,2895.0,4,8,3,28.445927,77.099865,1.0,1,0,1,1,1,1,1,43500000.0
2.0,1,4.0,1,3,14,9333.0,4500.0,4,14,4,28.40622,77.042469,1.0,1,1,1,1,1,0,1,42000000.0
2.0,1,4.0,1,3,14,8095.0,4200.0,4,14,4,28.40922,77.049483,1.0,1,1,1,0,1,1,1,34000000.0
2.0,1,3.0,5,1,30,24539.0,2282.0,3,9,3,28.443185,77.108897,1.0,1,1,1,1,1,1,1,56000000.0
2.0,1,3.0,5,2,18,16580.0,2895.0,4,6,3,28.4412952,77.0981743,1.0,0,0,0,0,0,0,0,48000000.0
2.0,1,3.0,5,2,18,12408.0,3425.0,4,14,3,28.4412952,77.0981743,1.0,0,0,0,0,0,0,0,42500000.0
2.0,1,3.0,5,2,18,13644.0,2895.0,4,8,3,28.4412952,77.0981743,1.0,0,0,0,0,0,0,0,39500000.0
2.0,1,3.0,3,2,14,7047.0,1802.0,4,3,3,28.4069773,77.024781,1.0,0,0,0,0,0,0,0,12700000.0
2.0,1,3.0,3,2,14,7160.0,1620.0,4,0,3,28.4069773,77.024781,1.0,0,0,0,0,0,0,0,11600000.0
2.0,1,3.0,5,1,18,18181.0,2895.0,4,5,3,28.4412952,77.0981743,1.0,1,0,1,1,1,1,1,40000000.0
2.0,1,3.0,5,1,17,12294.0,1643.0,4,10,3,28.4583384,77.06652,1.0,1,0,1,1,1,0,1,20200000.0
2.0,1,3.0,5,1,16,7865.0,2085.0,4,1,3,28.40951,77.033576,1.0,1,0,1,0,1,0,0,16399999.999999998
2.0,1,3.0,5,2,14,12977.0,1965.0,4,5,3,28.38922,77.0551,1.0,1,1,1,0,1,1,1,25500000.0
2.0,1,4.0,1,3,14,12756.0,2195.0,4,10,4,28.416629,77.038982,1.0,1,1,1,1,1,1,1,28000000.0
2.0,1,3.0,5,3,14,12401.0,1895.0,4,5,3,28.416629,77.038982,1.0,1,1,1,1,1,1,1,23500000.0
2.0,1,3.0,1,3,14,12312.0,1665.0,4,10,3,28.416629,77.038982,1.0,1,1,1,1,1,1,1,20500000.0
2.0,1,3.0,5,2,16,11176.0,2550.0,4,9,3,28.422235,77.033496,1.0,1,0,0,0,1,1,1,28500000.0
2.0,1,3.0,1,2,16,11276.0,2350.0,4,7,3,28.422235,77.033496,1.0,1,0,0,0,1,1,1,26500000.0
2.0,1,4.0,5,1,18,17280.0,3125.0,4,8,4,28.42775,77.05034,1.0,1,1,1,0,1,1,1,54000000.0
2.0,1,4.0,4,3,14,11492.0,2567.0,4,5,4,28.40622,77.042469,1.0,1,1,1,1,1,1,1,29500000.0
2.0,1,3.0,4,3,14,11626.0,2305.0,4,13,3,28.40622,77.042469,1.0,1,1,1,1,1,1,1,26800000.0
2.0,1,4.0,3,3,14,11986.0,2336.0,4,5,4,28.40622,77.042469,1.0,1,1,1,1,1,1,1,28000000.0
2.0,1,3.0,5,3,14,12048.0,2075.0,4,7,3,28.40622,77.042469,1.0,1,1,1,1,1,1,1,25000000.0
2.0,1,3.0,2,3,14,11542.0,1776.0,4,10,3,28.40622,77.042469,1.0,1,1,1,1,1,1,1,20500000.0
2.0,1,4.0,5,3,13,9960.0,2560.0,4,3,4,28.40922,77.049483,1.0,1,1,1,0,1,1,1,25500000.0
2.0,1,3.0,5,3,13,9365.0,2082.0,4,2,3,28.40922,77.049483,1.0,1,1,1,0,1,1,1,19500000.0
2.0,1,4.0,5,3,14,11959.0,2383.0,4,10,4,28.403301,77.045624,1.0,1,1,1,1,1,1,1,28500000.0
2.0,1,3.0,1,3,14,11565.0,1859.0,4,6,3,28.403301,77.045624,1.0,1,1,1,1,1,1,1,21500000.0
2.0,1,3.0,1,3,19,9523.0,1785.0,3,2,3,28.408549,77.042348,1.0,1,0,1,0,1,1,1,17000000.0
2.0,1,3.0,3,3,19,7883.0,2410.0,4,10,3,28.408549,77.042348,1.0,1,0,1,0,1,1,1,19000000.0
2.0,1,3.0,1,3,19,8515.0,2055.0,4,3,3,28.408549,77.042348,1.0,1,0,1,0,1,1,1,17500000.0
2.0,1,3.0,5,1,29,8974.0,1950.0,4,10,3,28.37462,77.04381,1.0,1,1,1,0,1,0,0,17500000.0
2.0,1,3.0,5,1,29,9163.0,1746.0,4,6,3,28.377498,77.042358,1.0,1,1,1,0,1,1,1,16000000.0
2.0,1,2.0,1,1,29,9202.0,1304.0,2,18,2,28.377498,77.042358,1.0,1,1,1,0,1,1,1,12000000.0
2.0,1,2.0,5,1,30,9133.0,1478.0,3,7,2,28.385415,77.04925,1.0,1,1,1,1,1,1,1,13500000.0
2.0,1,2.0,5,6,30,9001.0,1222.0,3,4,2,28.385415,77.04925,1.0,1,1,1,1,1,1,1,11000000.0
1.0,1,3.0,5,1,3,9090.0,2200.0,4,1,3,28.436381,77.058806,1.0,0,0,1,0,1,0,0,20000000.0
1.0,1,4.0,3,5,4,15000.0,2400.0,4,2,4,28.288781720029,77.067725439623,1.0,0,0,0,0,0,1,1,36000000.0
2.0,1,5.0,1,3,14,11667.0,3557.0,3,14,5,28.412465,77.045831,1.0,1,1,1,1,1,0,1,41500000.0
2.0,1,3.0,0,1,13,12093.0,645.0,2,8,3,28.4069773,77.024781,1.0,0,0,0,0,0,0,0,7800000.0
2.0,1,4.0,1,2,14,12553.0,2350.0,4,5,4,28.4153994,77.037736,1.0,0,0,0,0,0,0,0,29500000.0
2.0,4,3.0,5,1,39,21666.0,1500.0,3,2,3,28.39988,77.09654,1.0,1,0,1,1,1,1,1,32500000.0
2.0,1,2.0,5,2,5,13533.0,1330.0,2,2,2,28.4839741,77.0778747,1.0,1,0,1,1,1,1,1,18000000.0
2.0,1,2.0,5,2,5,15853.0,1230.0,2,0,2,28.48041,77.079157,1.0,1,0,1,1,1,1,1,19500000.0
2.0,1,3.0,5,2,12,12765.0,1645.0,4,5,3,28.476487,77.073759,1.0,0,0,0,0,0,0,0,21000000.0
2.0,1,3.0,5,5,22,20930.0,2150.0,4,19,3,28.47272,77.07494,1.0,1,0,1,1,1,1,1,45000000.0
2.0,1,5.0,5,2,17,9482.0,5800.0,4,2,5,28.476487,77.073759,1.0,1,1,1,1,1,1,0,55000000.0
2.0,1,3.0,5,2,20,12777.0,1800.0,3,9,3,28.466586,77.087008,1.0,1,1,1,1,1,1,1,23000000.0
2.0,1,4.0,5,2,11,13636.0,3850.0,4,11,4,28.48041,77.079157,1.0,0,0,1,1,1,1,1,52500000.0
2.0,1,4.0,5,2,9,10937.0,3200.0,4,9,4,28.476487,77.073759,1.0,1,1,1,1,1,1,0,35000000.0
2.0,1,3.0,5,2,17,11338.0,2734.0,4,5,4,28.476487,77.073759,1.0,1,1,1,0,1,1,0,31000000.0
2.0,1,4.0,5,5,22,19696.0,3300.0,4,11,4,28.47272,77.07494,1.0,1,0,1,1,1,1,1,65000000.0
2.0,1,3.0,5,5,30,22325.0,2150.0,4,3,3,28.47272,77.07494,1.0,1,0,1,1,1,1,1,48000000.0
2.0,1,4.0,5,2,10,19444.0,3600.0,4,4,4,28.471293,77.07881,1.0,1,1,1,1,1,1,1,70000000.0
1.0,1,4.0,3,5,4,7452.0,3690.0,3,1,4,28.38001,77.06087,1.0,1,0,1,1,1,1,1,27500000.0
1.0,1,4.0,3,6,4,9318.0,2200.0,4,1,4,28.38001,77.06087,1.0,1,0,1,1,1,1,1,20500000.0
2.0,1,3.0,5,1,18,8871.0,1950.0,3,8,3,28.393486,77.018605,1.0,1,0,1,1,1,0,0,17300000.0
1.0,1,4.0,3,2,2,35897.0,3510.0,4,2,4,28.4595,77.02664,1.0,0,0,0,0,0,1,1,14000000.0
1.0,1,3.0,4,6,4,75000.0,1620.0,4,4,3,28.4256506,77.099613,1.0,0,0,0,0,0,1,0,13500000.0
1.0,1,4.0,1,6,4,6739.0,2300.0,2,1,4,28.385426,77.064316,1.0,1,0,1,1,1,1,1,15500000.0
1.0,1,3.0,5,6,4,12403.0,1935.0,2,1,3,28.446127,77.06218,1.0,1,0,1,1,1,1,1,24000000.0
1.0,1,4.0,2,6,4,10610.0,3770.0,2,3,4,28.467535,77.07867,1.0,1,0,1,1,1,1,1,40000000.0
1.0,1,4.0,2,6,4,10606.0,3300.0,2,2,4,28.422656,77.045656,1.0,1,0,1,1,1,1,1,35000000.0
1.0,1,4.0,8,6,4,9393.0,3300.0,2,3,4,28.394861,77.270004,1.0,1,0,1,1,1,1,1,31000000.0
1.0,1,4.0,6,6,4,8853.0,4518.0,2,1,4,28.419044,77.05793,1.0,1,0,1,1,1,1,1,40000000.0
1.0,1,3.0,2,6,4,8169.0,1836.0,2,3,3,28.42193,77.090096,1.0,1,0,1,1,1,1,1,15000000.0
1.0,1,4.0,5,6,4,10210.0,3330.0,2,2,4,28.4266134,77.0545575,1.0,1,0,1,1,1,1,1,34000000.0
1.0,1,4.0,8,6,4,7500.0,2800.0,2,0,4,28.445467,77.04274,1.0,0,0,0,1,1,1,1,21000000.0
2.0,1,3.0,1,3,22,16666.0,1680.0,2,11,3,28.465786,77.083806,1.0,0,0,0,0,0,0,0,28000000.0
2.0,2,4.0,3,1,39,15357.0,2800.0,3,21,4,28.400332,77.097455,1.0,0,0,0,0,0,0,0,43000000.0
2.0,1,3.0,5,1,21,12916.0,2400.0,4,9,3,28.386048,77.0607637,1.0,1,0,1,1,1,1,1,36500000.0
2.0,1,4.0,5,2,19,22125.0,4000.0,4,15,4,28.44673,77.09355,1.0,1,0,1,1,1,1,1,88500000.0
2.0,1,3.0,3,1,36,33134.0,2686.0,3,16,3,28.4439713,77.1111214,1.0,1,0,1,1,1,1,1,89000000.0
2.0,1,3.0,3,2,29,15480.0,2164.0,4,15,3,28.415274,77.1111214,1.0,1,0,1,1,1,1,1,37900000.0
2.0,1,3.0,3,3,14,15000.0,3000.0,4,11,3,28.4889627,77.0866646,1.0,1,0,1,1,1,1,1,48099999.99999999
2.0,1,4.0,3,2,12,13591.0,2943.0,4,5,4,28.453807,77.0492504,1.0,1,0,1,1,1,1,1,44500000.0
1.0,1,4.0,5,1,4,10400.0,2700.0,2,4,4,28.4889627,77.0866646,1.0,1,0,1,1,1,1,1,26000000.0
1.0,1,3.0,5,2,4,10312.0,1600.0,2,1,3,28.4889627,77.0866646,1.0,0,0,0,0,0,0,0,16500000.0
1.0,1,3.0,5,6,4,10000.0,2200.0,2,1,3,28.4234414,77.0765927,1.0,0,0,0,0,0,1,0,22000000.0
2.0,1,3.0,5,1,18,10050.0,2587.0,4,2,3,28.424228,77.069818,1.0,1,1,1,1,1,0,1,26000000.0
1.0,1,4.0,5,6,4,10000.0,3000.0,2,4,4,28.4234414,77.0765927,1.0,0,0,0,0,0,1,0,30000000.0
1.0,1,4.0,5,6,4,9259.0,3500.0,2,1,4,28.4234414,77.0765927,1.0,0,0,0,0,0,1,0,28500000.0
2.0,1,4.0,5,1,25,19000.0,2500.0,4,7,4,28.401575,77.10647,1.0,1,1,1,1,1,0,1,47500000.0
2.0,3,3.0,3,3,10,12773.0,1644.0,3,8,3,28.454868,77.076629,1.0,1,0,1,1,0,1,1,21000000.0
2.0,1,4.0,2,1,22,7402.0,2364.0,4,9,4,28.401778,76.916426,1.0,1,0,1,1,1,1,1,17500000.0
0.0,1,4.0,2,1,4,6818.0,3300.0,3,4,4,28.40135,76.93488,1.0,0,0,0,0,0,1,0,25000000.0
1.0,1,4.0,3,1,4,7536.0,3450.0,4,3,4,28.40135,76.93488,1.0,0,0,0,0,0,1,1,26000000.0
2.0,1,2.0,0,2,19,10000.0,1615.0,4,1,2,28.408196,76.930093,1.0,1,0,1,0,1,0,0,12000000.0
1.0,1,2.0,5,5,4,7780.0,1050.0,2,1,2,28.412695,76.9174417,1.0,1,0,1,1,1,0,0,81700000.0
1.0,1,4.0,5,6,4,12272.0,2700.0,2,2,4,28.4595,77.02664,1.0,0,0,0,1,0,1,0,27000000.0
2.0,1,3.0,0,5,36,17818.0,1650.0,4,3,3,28.522621253811,77.025486549749,1.0,1,0,1,0,1,0,0,29400000.0
1.0,1,3.0,5,5,4,11920.0,1359.0,3,1,3,28.4878048,76.9940123,1.0,1,0,1,0,1,1,0,16200000.000000002
2.0,1,3.0,5,6,14,7463.0,1735.0,4,7,3,28.45135,76.9888,1.0,1,1,1,1,1,1,1,12900000.0
2.0,1,2.0,6,1,18,7120.0,1264.0,3,11,2,28.266652,77.064904,1.0,1,1,1,1,1,1,1,9000000.0
2.0,1,3.0,5,5,29,8667.0,1902.0,3,10,3,28.36235,76.97871,1.0,1,1,1,1,1,0,0,16500000.0
2.0,1,3.0,0,5,29,12500.0,2050.0,3,15,5,28.5234609,77.0269545,1.0,1,0,1,0,1,0,0,25600000.0
2.0,1,2.0,5,5,4,9416.0,1200.0,2,1,5,28.355192184448,76.974098205566,1.0,1,0,1,1,1,1,0,11299999.999999998
2.0,1,4.0,5,5,38,15853.0,4100.0,4,2,4,28.5033,76.99743,1.0,1,0,1,1,1,1,0,65000000.0
2.0,1,4.0,5,5,29,12950.0,2597.0,4,5,4,28.5234609,77.0269545,1.0,1,0,1,1,1,1,1,33600000.0
2.0,1,2.0,5,1,4,5882.0,629.0,1,3,2,28.2561659,77.0697238,1.0,1,0,1,0,1,1,1,3700000.0
1.0,1,3.0,5,2,2,7777.0,3000.0,2,0,3,28.4320243,76.9859591,1.0,0,0,1,1,0,1,0,14000000.0
2.0,1,2.0,0,6,26,10892.0,964.0,2,7,2,28.479276836122,76.976094508889,1.0,1,0,1,1,1,1,1,10500000.0
2.0,1,3.0,5,5,30,12647.0,1605.0,3,1,3,28.524123,77.0348573,1.0,1,0,1,1,1,1,0,20300000.0
2.0,1,3.0,5,5,4,8400.0,1826.0,2,2,3,28.41036,76.92754,1.0,1,0,1,1,1,1,0,14100000.0
2.0,1,2.0,1,1,13,4600.0,576.0,2,8,2,28.261212,77.083471,1.0,0,1,1,0,1,1,1,26500000.0
2.0,1,2.0,5,1,18,11301.0,1264.0,3,4,2,28.266652,77.064904,1.0,0,0,0,0,0,0,0,82500000.0
2.0,1,2.0,1,1,14,8122.0,554.0,2,9,2,28.50279,76.964006,1.0,0,0,0,0,0,0,0,4500000.0
2.0,1,1.0,5,1,4,6285.0,350.0,2,1,1,28.50279,76.964006,1.0,0,0,0,0,0,0,0,2200000.0
2.0,1,2.0,5,1,14,6478.0,602.0,1,5,2,28.50279,76.964006,1.0,0,0,0,0,0,0,0,3900000.0
2.0,1,2.0,5,1,14,5505.0,554.0,2,7,2,28.50279,76.964006,1.0,0,0,0,0,0,0,0,30500000.0
2.0,1,2.0,5,1,14,6644.0,602.0,1,2,2,28.50279,76.964006,1.0,0,0,0,0,0,0,0,4000000.0
2.0,1,2.0,5,1,14,5685.0,554.0,2,6,2,28.50279,76.964006,1.0,0,0,0,0,0,0,0,31500000.0
1.0,1,2.0,5,6,4,16620.0,1210.0,4,2,2,28.271924,77.066723,1.0,0,0,0,0,0,1,1,12000000.0
2.0,1,4.0,5,2,19,20985.0,3979.0,3,3,4,28.452895,77.095738,1.0,1,1,1,1,1,1,1,83500000.0
2.0,1,3.0,5,5,22,17100.0,1671.0,4,11,3,28.279509,77.06703,1.0,0,0,0,0,0,0,0,17100000.0
2.0,1,3.0,5,5,14,13303.0,1845.0,4,8,3,28.281936,77.057485,1.0,0,0,0,0,0,0,0,14900000.0
2.0,1,1.0,5,6,10,5583.0,394.0,1,6,1,28.285808,77.066673,1.0,0,0,0,0,0,0,0,2200000.0
2.0,1,2.0,5,1,10,6443.0,950.0,2,5,2,28.285808,77.066673,1.0,0,0,0,0,0,0,0,38500000.0
2.0,1,2.0,5,6,14,11844.0,591.0,1,1,2,28.378112,77.056045,1.0,0,0,0,0,0,0,0,7000000.0
2.0,1,3.0,0,1,14,16331.0,1650.0,3,6,3,28.472552,76.9655,1.0,1,0,1,1,1,0,0,16700000.0
2.0,1,4.0,5,6,11,22399.0,2407.0,4,4,4,28.420457,77.038483,1.0,0,0,0,0,0,0,0,29500000.0
0.0,1,3.0,0,1,3,21875.0,2200.0,2,3,3,28.396246,76.956102,1.0,1,0,1,1,1,1,0,35000000.0
2.0,1,3.0,5,1,32,11764.0,1700.0,3,28,3,28.383436,77.01684,1.0,1,1,1,1,1,1,1,20000000.0
2.0,1,4.0,5,2,23,9051.0,5800.0,4,8,4,28.429564,77.142776,1.0,1,0,1,1,1,1,1,52500000.0
2.0,1,2.0,5,5,18,10958.0,1264.0,4,7,2,28.464311,77.062587,1.0,0,0,0,0,0,0,0,8000000.0
2.0,1,2.0,5,5,18,11232.0,1264.0,4,6,2,28.464311,77.062587,1.0,0,0,0,0,0,0,0,8200000.0
2.0,1,2.0,5,1,18,11506.0,1264.0,3,4,2,28.266652,77.064904,1.0,0,0,0,0,0,0,0,8400000.0
2.0,1,3.0,5,5,14,14558.0,1527.0,2,8,3,28.286932,77.069609,1.0,0,0,0,0,0,0,0,14500000.0
1.0,1,3.0,5,6,4,11616.0,1440.0,4,2,3,28.288317,77.066043,1.0,0,0,0,0,0,1,1,11500000.0
1.0,1,3.0,5,6,4,11168.0,1210.0,4,2,3,28.288317,77.066043,1.0,0,0,0,0,0,1,1,8600000.0
1.0,1,3.0,5,6,4,10571.0,1081.0,4,2,3,28.288317,77.066043,1.0,0,0,0,0,0,1,1,7400000.0
1.0,1,2.0,5,6,4,10675.0,1153.0,4,2,2,28.288317,77.066043,1.0,0,0,0,0,0,1,1,7900000.0
1.0,1,2.0,5,6,4,10000.0,745.0,4,2,2,28.288317,77.066043,1.0,0,0,0,0,0,1,1,5500000.0
2.0,1,3.0,7,6,11,16939.0,1789.0,4,4,3,28.420457,77.038483,1.0,0,0,0,0,0,0,0,15500000.0
2.0,1,3.0,5,6,11,18579.0,1789.0,4,9,3,28.420457,77.038483,1.0,0,0,0,0,0,0,0,17000000.0
2.0,1,2.0,4,1,14,12025.0,1275.0,2,1,2,28.286932,77.069609,1.0,0,0,0,0,0,0,0,9500000.0
2.0,1,2.0,5,1,18,11917.0,1264.0,3,3,2,28.266652,77.064904,1.0,0,0,0,0,0,0,0,8700000.0
2.0,1,2.0,3,1,13,4233.0,744.0,1,9,2,28.276076,77.056507,1.0,0,0,0,0,0,0,0,31500000.0
2.0,1,2.0,3,1,13,4368.0,744.0,1,9,2,28.276076,77.056507,1.0,0,0,0,0,0,0,0,32500000.0
2.0,1,3.0,5,5,4,10489.0,1430.0,3,3,3,28.4339616,77.1370117,1.0,1,1,1,1,1,1,1,15000000.0
2.0,1,2.0,0,5,4,14750.0,1130.0,2,2,2,28.4339616,77.1370117,1.0,0,0,0,0,0,0,0,11800000.0
2.0,1,2.0,5,1,13,13654.0,1245.0,1,6,2,28.445812,77.096879,1.0,1,1,1,1,1,1,1,17000000.0
2.0,1,2.0,3,1,14,12911.0,1275.0,2,0,2,28.286932,77.069609,1.0,0,0,0,0,0,0,0,10200000.0
2.0,1,2.0,4,1,14,11518.0,1275.0,2,1,2,28.286932,77.069609,1.0,0,0,0,0,0,0,0,9100000.0
2.0,1,3.0,0,5,24,5995.0,2035.0,3,20,3,28.447649,76.984501,1.0,1,1,1,1,1,0,0,12200000.0
2.0,1,3.0,0,5,24,6005.0,1815.0,3,11,3,28.447649,76.984501,1.0,1,1,1,1,1,0,0,10900000.0
1.0,1,5.0,0,6,4,13333.0,4500.0,4,4,5,28.40874,77.05731,1.0,1,0,1,1,0,0,0,60000000.0
2.0,1,4.0,5,6,32,17105.0,5000.0,4,24,4,28.437178,77.133522,1.0,1,0,1,1,1,1,1,65000000.0
2.0,1,4.0,3,6,43,13750.0,6000.0,1,11,4,28.437178,77.133522,1.0,1,0,1,1,1,1,1,82500000.0
2.0,1,2.0,3,5,18,12328.0,1264.0,3,7,2,28.266652,77.064904,1.0,0,0,0,0,0,0,0,9000000.0
2.0,1,2.0,3,5,18,12602.0,1264.0,3,8,2,28.266652,77.064904,1.0,0,0,0,0,0,0,0,9200000.0
2.0,1,3.0,3,6,14,13303.0,1845.0,4,5,3,28.281936,77.057485,1.0,0,0,0,0,0,0,0,14900000.0
2.0,1,3.0,3,6,14,13392.0,1845.0,4,7,3,28.281936,77.057485,1.0,0,0,0,0,0,0,0,15000000.0
2.0,1,3.0,3,6,14,13482.0,1845.0,4,7,3,28.281936,77.057485,1.0,0,0,0,0,0,0,0,15100000.0
1.0,1,2.0,3,6,4,10266.0,1153.0,4,2,2,28.288317,77.066043,1.0,0,0,0,0,0,1,1,7700000.0
2.0,1,2.0,5,6,17,10890.0,1210.0,4,14,2,28.271733,77.066216,1.0,0,0,0,0,0,0,0,7600000.0
2.0,1,2.0,3,1,19,4697.0,585.0,1,2,2,28.4134,77.040614,1.0,0,0,0,0,0,0,0,27500000.0
2.0,1,1.0,3,1,10,4264.0,469.0,1,6,1,28.285808,77.066673,1.0,0,0,0,0,0,0,0,2000000.0
2.0,1,2.0,3,1,10,6275.0,950.0,2,10,2,28.285808,77.066673,1.0,0,0,0,0,0,0,0,37500000.0
2.0,1,2.0,5,1,10,6443.0,950.0,2,9,2,28.285808,77.066673,1.0,0,0,0,0,0,0,0,38500000.0
2.0,1,2.0,1,6,17,11377.0,1465.0,4,3,2,28.271733,77.066216,1.0,0,0,0,0,0,0,0,9500000.0
